name,marca,descrizione,image_url
Pantaloni da lavoro Earth,Kapriol,"Pantaloni da lavoro realizzati con il 95% di tessuto riciclato , in grado di far scivolare l'acqua in superficie e mantenere il corpo asciutto. I pantaloni tecnici Earth sono dotati di comode tasche a zip in vita e una tasca cargo con flap di chiusura. Il sistema di protezione con zip ed elastico alla caviglia garantisce una maggior protezione dall'ingresso di acqua e polveri. SPECIFICHE TECNICHE elastico in vita tasca cargo con flap tasca zip sulla coscia pannelli di rinforzo sul ginocchio sistema protettivo con zip ed elastico MATERIALI Tessuto principale : 95% poliestere riciclato / 5% elastan - 245 g/m2",/images/kapriol_abbigliamento/Pantaloni_da_lavoro_Earth.webp
Pantaloni con tasche flottanti Dynamic,Kapriol,"Pantaloni multitasche uomo da lavoro della linea Dynamic con comode tasche flottanti porta utensili in vita. I pantaloni Kapriol Dynamic hanno una vestibilità regolare e sono realizzati con tessuto resistente agli sfregamenti e a lavaggi frequenti , con cuciture rinforzate e applicazioni di protezione. Questi pantaloni da lavoro sono equipaggiati di comode tasche flottanti , una tasca cargo con scomparti per utensili sulla gamba sinistra e pratiche tasche porta ginocchiere di protezione . SPECIFICHE TECNICHE anello in vita tasche flottanti porta utensili tasche porta ginocchiere tasca cargo e tasca a scomparti per utensili MATERIALI Tessuto principale : 58% poliestere / 42% cotone - 260 g/m2 Rinforzi : 98% poliestere / 2% Elastan - 220 g/m2",/images/kapriol_abbigliamento/Pantaloni_con_tasche_flottanti_Dynamic.webp
Pantaloni da lavoro Teneré Pro gardener,Kapriol,"Resistenti pantaloni da giardinaggio in tessuto elasticizzato , dotati di dettagli funzionali e soluzioni adatte al giardinaggio, per garantire il massimo comfort e praticità. La struttura a tela “Canvas” rende il tessuto particolarmente resistente e durevole. Il particolare design di questi pantaloni da lavoro con pratiche tasche con chiusura in velcro e tasche porta utensili consente l'utilizzo per un'ampia gamma di attività all’aperto . I pantaloni Teneré Pro vengono realizzati in un'ampia gamma di colorazioni, con vestibilità “regular”. Il modello dedicato ai giardinieri è dotato di ghetta impermeabile per impedire ad acqua, neve e fango di penetrare dal bordo superiore delle scarpe mantenendo le estremità inferiori dei pantaloni asciutte. I pantaloni da lavoro nella versione verde sono particolarmente indicati per giardinieri . SPECIFICHE TECNICHE tasca posteriore con chiusura a velcro con rinforzi e piping catarinfrangente tasca porta utensili e porta smartphone sulla gamba destra con rinforzi ampia tasca cargo con patta, velcro e soffietto sulla gamba sinistra elastico in vita passanti per cintura pannelli di rinforzo sulle ginocchia con apertura per inserimento ginocchiera (modello blu rinforzi in cotone) MATERIALI Tessuto principale : 97% Cotone Canvas / 3% Elastan - 270 g/m2. Rinforzi : 100% poliestere Oxford 190 g - PU coating",/images/kapriol_abbigliamento/Pantaloni_da_lavoro_Teneré_Pro_gardener.webp
Pantaloni corti Kavir,Kapriol,"Pantaloni corti da lavoro Kavir in tessuto misto cotone con pratiche tasche cargo laterali porta utensili e porta telefono. Leggeri e resistenti , questi pantaloni da lavoro estivi sono indicati per chi svolge lavori all'aperto . I pantaloni corti Kavir sono un modello polifuzionale con vestibilità “Slim” , disponibili anche nella versione lunga . SPECIFICHE TECNICHE elastico in vita tasche con velcro tasca cargo e porta telefono con bandina riflettente tasca porta metro tasca cargo con flap MATERIALI Tessuto principale: 65% Poliestere / 35% Cotone Twill 240 g/m2.",/images/kapriol_abbigliamento/Pantaloni_corti_Kavir.webp
Pantaloni da lavoro Kavir,Kapriol,"Kavir è un modello polifuzionale di pantaloni da lavoro in robusto tessuto misto cotone particolarmente leggero e resistente . Pantaloni da lavoro con pratiche tasche porta metro , porta penna e tasche cargo posizionate su entrambe le gambe. I pantaloni lunghi Kapriol vengono realizzati con dettagli funzionali, come la tasca porta ginocchiera , che li rendono ideali per i professionisti più esigenti. Il modello KAVIR di pantaloni da lavoro kapriol hanno una vestibilità “Slim” e sono disponibili anche nella versione corta . SPECIFICHE TECNICHE tasca porta metro tasca cargo con flap tasca porta ginocchiera MATERIALI Tessuto principale : 65% Poliestere / 35% Cotone Twill / 240 g/m2.",/images/kapriol_abbigliamento/Pantaloni_da_lavoro_Kavir.webp
Jeans da lavoro Slick,Kapriol,"Pantaloni da lavoro in jeans con pratiche tasche cargo laterali e tasche porta utensili , estremamente comodi e resistenti. Questo modello di jeans Kapriol è dotato di pratici dettagli come l'anello portabadge e l'elastico in vita per garantire una buona vestibilità. I jeans lunghi Slick garantiscono un'elevata resistenza grazie a pratiche tasche porta ginocchiere e ai rinforzi posteriori sulla gamba. SPECIFICHE TECNICHE tasche con soffietto e flap tasca porta utensili e telefono tasche cargo con soffietto, orientate per un facile accesso tasche porta ginocchiera ampie tasche anteriori doppie con soffietto anello portabadge in vita elastico sui fianchi per un maggior comfort rinforzo posteriore al fondo gamba MATERIALI Tessuto principale : 73% Poliestere / 25% Cotone / 2% Elastan Rinforzi : 100% Poliestere Oxford",/images/kapriol_abbigliamento/Jeans_da_lavoro_Slick.webp
Pantaloni elasticizzati Dynamic,Kapriol,"Pantaloni da lavoro Dynamic dotati di specifiche tasche porta utensili su entrambe le gambe e pratico elastico sulla caviglia con fondo gommato. Questi pantaloni da lavoro sono equipaggiati di resistenti pannelli di rinforzo sulle ginocchia per garantire un'elevata resistenza e il massimo comfort. I pantaloni tecnici della linea di abbigliamento da lavoro Dynamic sono ispirati all'abbigliamento outdoor, con un'elevata tecnicità dei tessuti , per rispondere alle specifiche esigenze di ogni professione. SPECIFICHE TECNICHE tasca cargo orientata con fondo flottante, soffietti e piping, scomparti utensili tasca porta ginocchiera con inserimento dall'alto tasche sul retro con velcro, rinforzo e piping pratica tasca porta telefono e metro con fondo flottante e piping pannelli di rinforzo sulle ginocchia anello in vita porta badge gancio porta martello cucitura tripla di rinforzo elastico con fondo gommato elastico in vita per una migliore vestibilità MATERIALI Tessuto principale : 54% Nylon / 39% Poliestere / 7% Elastan Rinforzi : 98% Poliestere / 2% Elastan",/images/kapriol_abbigliamento/Pantaloni_elasticizzati_Dynamic.webp
Pantaloni da lavoro Thar,Kapriol,"Pantaloni da lavoro multitasche dotati di pratiche tasche porta oggetti: due tasche anteriori e posteriori, una tasca porta metro alla gamba sinistra e due tasche porta ginocchiere per la protezione delle articolazioni. I pantaloni da lavoro Thar, leggeri e resistenti, sono equipaggiati di comodo elastico in vita e passanti per la cintura. SPECIFICHE TECNICHE elastico in vita passanti per cintura tasca per il metro pieghevole sulla gamba destra tasca porta ginocchiera con rinforzi MATERIALI Tessuto : 65% Poliestere / 35% Cotone, 240 g/m2",/images/kapriol_abbigliamento/Pantaloni_da_lavoro_Thar.webp
Pantaloni Sweatpants N.O.W,Kapriol,"Comoda tuta da lavoro con pratica tasca posteriore ed elastico a fondo gamba . Tuta da lavoro Kapriol disponibile in diverse colorazioni: nero, blu e grigio . SPECIFICHE TECNICHE tasca posteriore elastico alla caviglia MATERIALI Tessuto principale : 80% Poliestere / 20% Cotone",/images/kapriol_abbigliamento/Pantaloni_Sweatpants_N.O.W.webp
Pantaloni corti Slick,Kapriol,Pantaloni da lavoro estivi con comode tasche anteriori e posteriori con soffietto e una pratica tasca porta utensili . I pantaloni estivi da lavoro Slick garantiscono comodità e praticità in tutte le situazioni di lavoro. Disponibili in molteplici colorazioni. SPECIFICHE TECNICHE anello portabadge in vita ampie tasche anteriori doppie con soffietto tasca cargo con soffietto elastico in vita tasche posteriori con soffietto e flap tasca porta utensili e telefono MATERIALI Tessuto principale : 65% poliestere / 35% cotone Rinforzi : 100% poliestere Oxford,/images/kapriol_abbigliamento/Pantaloni_corti_Slick.webp
Jeans corti Nimes,Kapriol,"Pantaloni corti estivi da lavoro con pratiche tasche porta utensili anteriori e posteriori. I jeans da lavoro Nimes hanno una buona vestibilità, per il massimo comfort nei movimenti. Il moderno design dei jeans corti Kapriol li rende adatti sia per l'uso in ambiente di lavoro, sia nel tempo libero. SPECIFICHE TECNICHE pannello di rinforzo tasca porta metro tasche posteriori tasca cargo MATERIALI Tessuto principale : 73% Cotone / 25% Poliestere / 2% Elastan",/images/kapriol_abbigliamento/Jeans_corti_Nimes.webp
Pantaloni corti Tech,Kapriol,"Pantaloni corti da lavoro in nylon comodi e leggeri, con ampie tasche porta oggetti e resistenti cuciture rinforzate. I pantaloncini da lavoro estivi Tech si differenziano per le pratiche tasche con chiusura zipper puller che garantiscono comodità e sicurezza. Tech sono pantaloni corti Kapriol adatti sia al lavoro che al tempo libero , disponibili in due varianti colore beige e camouflage verde. SPECIFICHE TECNICHE tasca cargo tasca posteriore e zipper puller tasca porta metro zip riflettente cuciture doppie rinforzate MATERIALI Tessuto principale : 90% Nylon / 10% Elastan - 145 gr/m2",/images/kapriol_abbigliamento/Pantaloni_corti_Tech.webp
Pantaloni corti Industry Paint,Kapriol,Pantaloni estivi da lavoro bianchi con tasca porta utensili flottante e pratiche tasche anteriori e posteriori con chiusura flap e velcro e con alamaro di sicurezza. Comodi e pratici pantaloni corti da lavoro particolarmente indicati per imbianchini o lavori affini. I pantaloni da lavoro Industry Paint sono disponibili anche nella versione lunga . SPECIFICHE TECNICHE elastico in vita tasca porta utensili flottante tasche posteriori con flap e velcro ampia tasca porta metro/ telefono con alamaro di sicurezza MATERIALI Tessuto principale : 97% cotone / 3% elastan,/images/kapriol_abbigliamento/Pantaloni_corti_Industry_Paint.webp
Pantaloni corti Dynamic 37.5,Kapriol,"Pantaloni corti da lavoro realizzati con la nuova tecnologia 37.5 che permette la termoregolazione dinamica attraverso la veloce rimozione del vapore prima ancora che si trasformi in sudore, aumentando il comfort con migliori prestazioni. I pantaloncini da lavoro estivi Dynamic 37.5 garantiscono una maggiore resistenza agli sbalzi di termici rispetto ai classici pantaloni da lavoro. Dynamic 37.5 è la linea di abbigliamento da lavoro in grado di rispondere ad ogni esigenza, disponibili anche nella versione lunga . SPECIFICHE TECNICHE elastico in vita tasca cargo con soffietti laterali tasca portametro e tasca telefono con alamaro di sicurezza MATERIALI Tessuto principale : 62% cotone / 35% nylon 37.5 cocona / 3% elastan Rinforzi : 100% nylon 500D Oxford",/images/kapriol_abbigliamento/Pantaloni_corti_Dynamic_37.5.webp
Pantaloni da lavoro Dynamic 37.5,Kapriol,"I pantaloni da lavoro Dynamic 37.5 sono realizzati con la nuova tecnologia 37.5 di Kapriol che garantisce ottime prestazioni, aumentando il comfort. Si tratta di una tecnologia dinamica che interagisce con il corpo attraverso la rimozione del vapore prima che si trasformi in sudore, mantenendo una temperatura corporea ideale di 37.5. Si tratta di pantaloni tecnici progettati per garantire la termoregolazione e la resistenza a sbalzi termici . Dotati di pratiche tasche porta utensili e porta ginocchiera , questo modello di pantaloni lunghi si adattano perfettamente sia alla stagione invernale che a quella estiva. I pantaloni Kapriol della linea Dynamic 37.5 sono inoltre certificati Skin Friendly (DIN EN ISO 10993 5 2009 10) , secondo gli standard europei. SPECIFICHE TECNICHE tasca cargo con soffietti laterali tasca porta ginocchiera tasca portametro e telefono con alamaro di sicurezza elastico in vita tecnologia 37.5 Kapriol MATERIALI Tessuto principale : 62% cotone / 35% nylon 37.5 cocona / 3% elastan Rinforzi : 100% nylon 500D Oxford",/images/kapriol_abbigliamento/Pantaloni_da_lavoro_Dynamic_37.5.webp
Jeans da lavoro Nimes,Kapriol,"Pantaloni da lavoro in jeans elasticizzati con un'elevata resistenza allo strappo in grado di garantire libertà nei movimenti e il massimo comfort. Le tasche poste sia nel lato anteriore che posteriore rendono i jeans Kapriol comodi e pratici in qualsiasi situazione di lavoro. I pantaloni da lavoro Nimes sono disponibili in due colorazioni, blue jeans e grigio, anche nella versione corta . SPECIFICHE TECNICHE tasca cargo tasche posteriori tasca porta metro cuciture preformate sul ginocchio pannello di rinforzo MATERIALI Tessuto principale : 73% cotone / 25% poliestere / 2% elastan",/images/kapriol_abbigliamento/Jeans_da_lavoro_Nimes.webp
Pantaloni da lavoro Slick,Kapriol,"Pantaloni da lavoro multitasche in tessuto tecnico con struttura flessibile che garantisce elevata stabilità e robustezza. Questi pantaloni tecnici Kapriol sono dotati di rinforzi posteriori a fondo gamba che li rendono particolarmente pratici e resistenti. I pantaloni Slick sono disponibili in diverse colorazioni, ognuna indicata per diverse tipologie di lavoro: il modello verde camouflage risulta infatti particolarmente indicato per chi svolge lavori nel mondo del giardinaggio e forestale . SPECIFICHE TECNICHE ampie tasche anteriori doppie con soffietto tasca porta ginocchiere tasche con soffietto e flap tasca porta utensili e telefono anello portabadge in vita rinforzo posteriore al fondo gamba elastico in vita MATERIALI Tessuto principale : 65% poliestere / 32% cotone/ 3% Elastan - 260 g/m Rinforzi : 100% poliestere",/images/kapriol_abbigliamento/Pantaloni_da_lavoro_Slick.webp
Pantaloni da lavoro Dynamic,Kapriol,"I pantaloni da lavoro Dynamic hanno un'elevata tecnicità dei tessuti e dei materiali utilizzati di ispirazione outdoor; pantaloni pensati per i professionisti più esigenti. Questi pantaloni tecnici Kapriol sono dotati di pratiche tasche anteriori in vita con scomparti per utensili, tasche porta metro e penna, tasca porta ginocchiera e gancio porta martello . I pantaloni uomo della l inea di abbigliamento per il lavoro Dynamic sono disponibili in diverse colorazioni e nei modelli specifici per giardiniere o piastrellista . SPECIFICHE TECNICHE tasche anteriori in vita con scomparti per utensili tasca zip sulla coscia destra tasca cargo e tasca a scomparti per utensili sulla gamba sinistra tasche porta metro, telefono e penna con entrata per matita corta tasca porta ginocchiera gancio porta martello anello in vita porta badge MATERIALI Tessuto principale : 58% poliestere / 42% cotone Rinforzi : 100% Poliestere",/images/kapriol_abbigliamento/Pantaloni_da_lavoro_Dynamic.webp
Pantaloni piastrellista Dynamic,Kapriol,"Pantaloni da lavoro della linea Dynamic in tessuto tecnico con pratiche tasche porta utensili. I pantaloni sono equipaggiati anche di tasche porta ginocchiera e di un anello porta badge posto in vita. Dynamic è la nuova linea di abbigliamento per il lavoro firmata Kapriol, ispirata al mondo Outdoor, pensata per chi cerca capi per il lavoro tecnici in grado di rispondere a specifiche esigenze. SPECIFICHE TECNICHE tripla tasca con fondo flottante con zip e scomparti utensili tasca porta ginocchiera pratica tasca porta telefono e metro anello in vita porta badge MATERIALI Tessuto principale : 75% poliestere / 25% cotone Rinforzi : 98%poliestere / 2% elastan",/images/kapriol_abbigliamento/Pantaloni_piastrellista_Dynamic.webp
