name,brand,description,image_url
Sarnavap®-1000 E,Sika,"Sarnavap®-1000 E è uno strato di controllo del vapore, omogeneo, a base di polietilene (PE).",/images/sika_prodotti/Sarnavap-1000E.webp
Sarnavap®-2000 E,Sika,"Sarnavap®-2000 E è uno strato di controllo del vapore, omogeneo, a base di polietilene (PE).",/images/sika_prodotti/Sarnavap-2000E.webp
Sarnavap®-3000 M,Sika,"Sarnavap®-3000 M è uno strato di controllo del vapore, omogeneo, a base di polietilene (PE). La faccia inferiore è rivestita con schiuma di polietilene e provvista di un nastro sigillante a base butilica, applicato su un lato longitudinale.",/images/sika_prodotti/Sarnavap-3000M.webp
Sarnavap®-500 E,Sika,"Sarnavap®-500 E è uno strato di controllo del vapore, omogeneo, a base di polietilene (PE).",/images/sika_prodotti/Sarnavap-500E.webp
Sika AnchorFix®-1 N,Sika,"Adesivo per ancoraggi bicomponente a base di poliestere, senza stirene e senza solventi.",/images/sika_prodotti/SikaAnchorFix-1N.webp
Sika AnchorFix®-2+,Sika,"Adesivo bicomponente per ancoraggi senza stirene e senza solventi, a base di acrilato epossidico, per condizioni climatiche normali/moderate.",/images/sika_prodotti/SikaAnchorFix-2.webp
Sika AnchorFix®-2020,Sika,"Sika AnchorFix®-2020 è un adesivo vinilestere bicomponente per ancoraggi, rapido, ad elevate prestazioni, tixotropico, per l'ancoraggio di barre filettate o di armatura in calcestruzzo sia fessurato che non fessurato.",N/A
Sika AnchorFix®-3001,Sika,"Sika AnchorFix®-3001 è un adesivo di ancoraggio ad elevate prestazioni a base di resina epossidica, bicomponente, tixotropico, rapporto di miscelazione 1:1. E' specifico per per l'ancoraggio di barre filettate e d'armatura in calcestruzzo sia fessurato che non fessurato, umido o asciutto.",/images/sika_prodotti/SikaAnchorFix-3001.webp
Sika BlackSeal® BT,Sika,Sika BlackSeal® BT è un sigillante per giunti e adesivo a base di gomma butilica. La formulazione ad alto contenuto di solidi fornisce eccellenti proprietà di riempimento di cavità senza ritiro.,/images/sika_prodotti/SikaBlackSealBT.webp
Sika Boom®-108 Foam Cleaner,Sika,"Sika Boom®-108 Foam Cleaner è un pulitore specifico sia per la pulizia delle pistole per i prodotti Sika Boom®, sia per la rimozione dalle superfici di residui freschi di Sika Boom®.",/images/sika_prodotti/SikaBoom-108FoamCleaner.webp
Sika Boom®-154 Roof Tile,Sika,"Sika Boom®-154 Roof Tile è una schiuma poliuretanica adesiva per applicazione manuale specifica per l'incollaggio di tegole e coppi.E' stata studiata per il fissaggio e la sigillatura di tegole e coppi, sostituendo l'uso di malte, che aumentano i tempi di costruzione e il peso delle coperture. Può essere utilizzata su supporti irregolari perchè la sua capacità di espansione va a riempire i vuoti e ha una forte presa iniziale che ne consente un'applicazione facile e veloce.",/images/sika_prodotti/SikaBoom-154RoofTile.webp
Sika Boom®-163 Evolution,Sika,"Sika Boom®-163 Evolution è una schiuma poliuretanica bianca, monocomponente, auto-espandente, con bassissimo contenuto di isocianati monomerici. E' priva di paraffine clorurate, plastificanti e alogeni. La sua ridotta forza di espansione durante la polimerizzazione e flessibilità, la rende adatta per l'istallazione di finestre e porte.",/images/sika_prodotti/SikaBoom-163Evolution.webp
Sika Boom®-180,Sika,Sika Boom®-180 è una schiuma poliuretanica monocomponente autoespandente multiuso studiata per una facile applicazione manuale.,/images/sika_prodotti/SikaBoom-180.webp
Sika Boom®-182,Sika,"Sika Boom®-182 è una schiuma poliuretanica monocomponente autoespandente per applicazione manuale specifica per il fissaggio di pannelli isolanti e lastre in cartongesso. La schiuma indurita può essere tagliata, rifilata, carteggiata e verniciata.",/images/sika_prodotti/SikaBoom-182.webp
Sika Boom®-184,Sika,"Sika Boom®-184 è una schiuma poliuretanica adesiva per applicazione manuale specifica per l'incollaggio di tegole e coppi.E' stata studiata per il fissaggio e la sigillatura di tegole e coppi, sostituendo l'uso di malte, che aumentano i tempi di costruzione e il peso delle coperture. Può essere utilizzata su supporti irregolari perchè la sua capacità di espansione va a riempire i vuoti e ha una forte presa iniziale che ne consente un'applicazione facile e veloce.",/images/sika_prodotti/SikaBoom-184.webp
Sika Boom®-400 Fire,Sika,"Sika Boom®-400 Fire è una schiuma monocomponente poliuretanica espandente, che soddisfa la più alta classe di resistenza al fuoco EI 240. 
  Il particolare contenitore di Sika Boom®-400 Fire consente l'applicazione sia con pistola professionale (mediante adattatore), sia manualmente mediante apposito ugello.",/images/sika_prodotti/SikaBoom-400Fire.webp
Sika Boom®-580,Sika,Sika Boom®-580 è una schiuma poliuretanica monocomponente autoespandente multiuso studiata per un uso professionale mediante apposita pistola Sika Boom®Dispenser.,/images/sika_prodotti/SikaBoom-580.webp
Sika Boom®-582,Sika,"Sika Boom®-582 è una schiuma poliuretanica monocomponente autoespandente per applicazione professionale a pistola specifica per il fissaggio di pannelli isolanti e lastre in cartongesso. La schiuma indurita può essere tagliata, rifilata, carteggiata e verniciata.",/images/sika_prodotti/SikaBoom-582.webp
Sika Boom®-584,Sika,"Sika Boom®-584 una schiuma poliuretanica adesiva per applicazione a pistola, specifica per l'incollaggio di tegole e coppi. E' stata studiata per il fissaggio e la sigillatura di tegole e coppi, sostituendo l'uso di malte, che aumentano i tempi di costruzione e il peso delle coperture. Può essereutilizzata su supporti irregolari grazie alla sua capacità di espansione che va a riempire i vuoti e ha una forte presa iniziale che ne consente un'applicazione facile e veloce.",/images/sika_prodotti/SikaBoom-584.webp
Sika ComfortFloor® PS-22,Sika,"Sika ComfortFloor® PS-22 è un sistema elastico, autolivellante a base poliuretanico. E' studiato per la realizzazione di pavimenti interni, senza giunti, con una sensazione di soffice sotto i piedi ma allo stesso tempo con alta resistenza all'usura.",N/A
Sika Comfortfloor® PS-23,Sika,"Sika Comfortfloor® PS-23 è un sistema poliuretanico, molto elastico, autolivellante, parte della linea di sistemi decorativi Sika Comfortfloor®.
  Sika Comfortfloor® PS-23 è studiato in modo specifico per applicazioni in ambiente interno dove sono richiesti elevato comfort, aspetto estetico, assenza di giunti e basso rumore da calpestio.
  Sika Comfortfloor® PS-23 è un sistema di pavimentazione poliuretanico molto elastico, con elevata capacità di fare ponte alle fessure e che soddisfa le più stringenti richieste di emissione di VOC.",/images/sika_prodotti/SikaComfortfloorPS-23.webp
Sika Comfortfloor® PS-24,Sika,"Sika Comfortfloor® PS-24 è un sistema poliuretanico, elastico, autolivellante, resistente ai raggi UV, parte della linea di sistemi decorativi Sika Comfortfloor®.
  Sika Comfortfloor® PS-24 è idoneo per ambienti interni dove è richiesto un buon aspetto estetico, elevato comfort, riduzione dei rumori da calpestio e possibilità di personalizzazione.
  Sika Comfortfloor® PS-24 è stato studiato per soddisfare le richieste dei progetti di design di aree commerciali e di vendita al dettaglio, strutture per il tempo libero ecc. tramite l'utilizzo di scaglie colorate, aggregati o inerti speciali.",/images/sika_prodotti/SikaComfortfloorPS-24.webp
Sika Comfortfloor® PS-63,Sika,"Sika Comfortfloor® PS-63 è un sistema poliuretanico, applicato liquido, elastico, autolivellante, parte della linea di sistemi decorativi Sika Comfortfloor®.Sika Comfortfloor® PS-63 è un sistema di pavimentazione ergonomico, che abbatte i rumori da calpestio, a bassa emissione di sostanze volatili, stabile agli UV, buona finitura estetica, che richiede una bassa manutenzione.
  Sika Comfortfloor® PS-63 è studiato nello specifico per applicazioni in ambienti interni dove è richiesto comfort, design personalizzabile, assenza di giunti e basso rumore da calpestio.",/images/sika_prodotti/SikaComfortfloorPS-63.webp
Sika Comfortfloor® PS-64,Sika,"Sika Comfortfloor® PS-64 è un sistema poliuretanico, applicato liquido, elastico, autolivellante, parte della linea di sistemi decorativi Sika Comfortfloor®.Sika Comfortfloor® PS-64 è un sistema di pavimentazione ergonomico, che abbatte i rumori da calpestio, a bassa emissione di sostanze volatili, stabile agli UV, buona finitura estetica, che richiede una bassa manutenzione.
  Sika Comfortfloor® PS-64 è studiato nello specifico per applicazioni in ambienti interni dove è richiesto comfort, design personalizzabile, assenza di giunti e basso rumore da calpestio.",/images/sika_prodotti/SikaComfortfloorPS-64.webp
Sika Comfortfloor® PS-65,Sika,"Sika Comfortfloor® PS-65 è un sistema poliuretanico elastico autolivellante parte della linea di sistemi decorativi Sika Comfortfloor®.Sika Comfortfloor® PS-65 presenta un perfetto bilanciamento tra comfort e aspetto estetico combinando morbidezza e durabilità.
  Sika Comfortfloor® PS-65 è flessibile per cui garantisce un elevato livello di comfort in aree dove le persone camminano o stanno in piedi a lungo, ma al contempo è resistente per cui adatto a un massiccio transito di persone, alle sedie girevoli, e a carichi provenienti da ruote.
  Sika Comfortfloor® PS-65 è un sistema di pavimentazione resiliente, che abbatte i rumori da calpestio e la trasmissione del rumore orizzontalmente, e fornisce un elevato livello di comfort.",/images/sika_prodotti/SikaComfortfloorPS-65.webp
Sika Comfortfloor® PS-66,Sika,"Sika Comfortfloor® PS-66 è un sistema poliuretanico elastico autolivellante parte della linea di sistemi decorativi Sika Comfortfloor®.
  Sika Comfortfloor® PS-66 presenta un perfetto bilanciamento tra comfort e aspetto estetico combinando morbidezza e possibilità di personalizzazione.
  Sika Comfortfloor® PS-66 è un sistema di pavimentazione ergonomico, che abbatte i rumori da calpestio, a bassa emissione di sostanze volatili, stabile agli UV, buona finitura estetica, che richiede una bassa manutenzione, studiato nello specifico per applicazioni in ambienti interni dove è richiesto comfort, design personalizzabile, assenza di giunti e basso rumore da calpestio.",/images/sika_prodotti/SikaComfortfloorPS-66.webp
Sika FastFix®-438,Sika,"Sika FastFix®-438 è una malta cementizia a basso impatto ambientale, a rapida presa e indurimento, a consistenza regolabile, per fissaggio e riempimento in ambito stradale e interventi che richiedono una rapida messa in servizio. Specificamente progettata per utilizzo durante tutto l'anno grazie a un buon mantenimento di lavorabilità e un rapidissimo sviluppo delle resistenze meccaniche.",/images/sika_prodotti/SikaFastFix-438.webp
Sika FoamRoof I-45,Sika,Schiuma rigida ad elevato potere isolante a base poliuretanica bicomponente a cellule chiuse per applicazione a spruzzo.,/images/sika_prodotti/SikaFoamRoofI-45.webp
Sika MonoTop® Dynamic,Sika,"Sika MonoTop® Dynamic è una malta strutturale da riparazione premiscelata additivata con polimeri, caratterizzata da alta tixotropia e ritiro controllato, utilizzabile per il ripristino di spessori da 0,5 a 3 cm. Contiene cementi modificati con polimeri sintetici, fumi di silice, aggregati selezionati e fibre sintetiche.",/images/sika_prodotti/SikaMonoTopDynamic.webp
Sika MonoTop® MC1,Sika,"Sika MonoTop® MC1 è una malta da riparazione strutturale, in classe R4, monocomponente, premiscelata, a base cementizia, di consistenza colabile, a presa normale, fibrorinforzata con fibre inorganiche, per la ricostruzione o l’incremento di sezioni di strutture in c.a., per getti in orizzontale o entro cassero.",N/A
Sika MonoTop® MC3,Sika,"Sika MonoTop® MC3 è una malta da riparazione strutturale, in classe R4, monocomponente, premiscelata, a base cementizia, di consistenza colabile, a presa normale, fibrorinforzata con fibre rigide in acciaio, per la ricostruzione o l’incremento di sezioni di strutture in c.a., per getti in orizzontale o entro cassero.",N/A
Sika MonoTop® MT1,Sika,"Sika MonoTop® MT1 è una malta da riparazione strutturale, in classe R4, monocomponente, premiscelata, a base cementizia, tixotropica, a presa normale, fibrorinforzata con fibre inorganiche, per la ricostruzione, riparazione e riporti su ampie superfici in c.a., per applicazioni a mano o a macchina",N/A
Sika MonoTop® Modulo Unika,Sika,"Sika MonoTop® Modulo Unika è un additivo liquido da utilizzarsi per accelerare la presa del prodotto Sika MonoTop®-441 Unika, soprattutto alle basse temperature.",/images/sika_prodotti/SikaMonoTopModuloUnika.webp
Sika MonoTop® X1,Sika,"Sika MonoTop® X1 è una malta monocomponente polimero-modificata pronta all’uso, tixotropica, a base di leganti cementizi ed aggregati selezionati, contenente microfibre sintetiche, per la preparazione di sottofondi e ripristini in facciata, in interno ed esterno, a parete e a pavimento.",/images/sika_prodotti/SikaMonoTopX1.webp
Sika MonoTop® X2 F,Sika,"Sika MonoTop® X2 F è una malta monocomponente a presa rapida, premiscelata additivata con polimeri, caratterizzata da ottima reologia e lavorabilità, unite ad un bassissimo ritiro, per il ripristino e la rasatura di elementi in calcestruzzo e per la preparazione di sottofondi e ripristini in facciata, in interno ed esterno, a parete e a pavimento. Contiene cementi modificati con polimeri sintetici, fumi di silice, aggregati selezionati e fibre sintetiche.",/images/sika_prodotti/SikaMonoTopX2F.webp
Sika MonoTop®-100 Fire Resistant,Sika,Sika MonoTop®-100 Fire Resistant è una malta refrattaria monocomponente per allettamento di blocchi refrattari per costruzione e riparazione di strutture resistenti al calore.,/images/sika_prodotti/SikaMonoTop-100FireResistant.webp
Sika MonoTop®-108 Water Plug,Sika,Sika MonoTop®-108 Water Plug è una miscela cementizia monocomponente a presa istantanea pronta all’uso per tamponare venute di acqua su murature e calcestruzzo.,/images/sika_prodotti/SikaMonoTop-108WaterPlug.webp
Sika MonoTop®-109 WaterProofing,Sika,Sika MonoTop®-109 WaterProofing è una malta cementizia premiscelata monocomponente a consistenza pennellabile.,/images/sika_prodotti/SikaMonoTop-109WaterProofing.webp
Sika MonoTop®-110 QuickFix,Sika,"Sika MonoTop®-110 QuickFix è una malta pronta monocomponente a presa rapida costituita da una miscela di leganti e inerti selezionati, caratterizzata dallo sviluppo immediato di elevate resistenze.",/images/sika_prodotti/SikaMonoTop-110QuickFix.webp
Sika MonoTop®-111 AntiCorrosion,Sika,"Sika MonoTop®-111 AntiCorrosion è una boiacca cementizia polimero-modificata, monocomponente, contenente fumi di silice, usata come protezione anticorrosiva per le armature e ponte adesivo.",/images/sika_prodotti/SikaMonoTop-111AntiCorrosion.webp
Sika MonoTop®-112 MultiUse Repair,Sika,"Sika MonoTop®-112 MultiUse Repair è una malta monocomponente pronta all’uso, tixotropica, a base di leganti cementizi ed aggregati selezionati, contenente microfibre sintetiche, per la riparazione e la riprofilatura di strutture in calcestruzzo.",/images/sika_prodotti/SikaMonoTop-112MultiUseRepair.webp
Sika MonoTop®-4002 T,Sika,"Sika MonoTop®-4002 T è una malta da riparazione strutturale, in classe R4, CC, premiscelata, monocomponente a base cementizia, tixotropica, espansiva in aria, con tempo di presa normale, fibrorinforzata con fibre sintetiche, per applicazioni a mano o a macchina.",N/A
Sika MonoTop®-410 Agile,Sika,"Sika MonoTop®-410 Agile è una malta monocomponente R4 PCC a presa rapida (10 min) e granulometria fine, premiscelata, additivata con polimeri, caratterizzata da una formulazione sostenibile a ridotta emissione di CO2, reologia e lavorabilità innovative, unite ad un bassissimo ritiro, per il ripristino, la protezione contro la corrosione delle armature e la rasatura protettiva di elementi in calcestruzzo. Contiene cementi modificati con polimeri sintetici, fumi di silice, aggregati selezionati e fibre sintetiche.",/images/sika_prodotti/SikaMonoTop-410Agile.webp
Sika MonoTop®-440 Agile,Sika,"Sika MonoTop®-440 Agile è una malta monocomponente R4 PCC a presa semi-rapida (40 min) e granulometria fine, premiscelata, additivata con polimeri, caratterizzata da una formulazione sostenibile a ridotta emissione di CO2, reologia e lavorabilità innovative, unite ad un bassissimo ritiro, per il ripristino, la protezione contro la corrosione delle armature e la rasatura protettiva di elementi in calcestruzzo. Contiene speciali cementi modificati con polimeri sintetici, fumi di silice, aggregati selezionati e fibre sintetiche.",/images/sika_prodotti/SikaMonoTop-440Agile.webp
Sika MonoTop®-441 Unika,Sika,"Sika MonoTop®-441 Unika è una malta monocomponente per riparazione strutturale, protezione contro la corrosione delle armature e protezione superficiale del calcestruzzo, a presa regolabile, premiscelata, additivata con polimeri, caratterizzata da alta tixotropia, unita ad un bassissimo ritiro. Contiene cementi modificati con polimeri sintetici, fumi di silice, aggregati selezionati e fibre sintetiche. E' utilizzabile per il ripristino di spessori da 5 mm a  60 mm in una sola mano.",/images/sika_prodotti/SikaMonoTop-441Unika.webp
Sika MonoTop®-610 New,Sika,"Sika MonoTop®-610 New è una boiacca cementizia contenente fumi di silice, polimero-modificata, usata come protezione anticorrosiva per le armature e ponte adesivo per malte.",/images/sika_prodotti/SikaMonoTop-610New.webp
Sika MonoTop®-621 Evolution,Sika,"Sika MonoTop®-621 Evolution è una malta premiscelata fibrorinforzata, a base di resine sintetiche, leganti modificati ed additivi speciali. La presenza di resine modificate, fibre sintetiche e particelle fini di aggregato di dimensioni selezionate aumenta le proprietà adesive della malta: questa formulazione consente adesione ottimale su substrati eterogenei, anche in presenza di residui di vernice di diversa natura chimica. Sika MonoTop®-621 Evolution è disponibile nel colore grigio.",/images/sika_prodotti/SikaMonoTop-621Evolution.webp
