name,marca,descrizione,image_url
FITT Sewer ICE,FITT,La soluzione tecnica adatta a soddisfare tutte le esigenze applicative dei sistemi di fognatura a gravità e in pressione per il trasporto di liquidi.,/images/fitt_products/FITTSewerICE.webp
FITT Stiltek Food,FITT,"Certificato per i liquidi alimentari con tenore alcolico fino a 50% vol, FITT Stiltek Food è un tubo unico con doppio rinforzo realizzato per resistere ad alte pressioni in mandata e al vuoto nella fase di aspirazione",/images/fitt_products/FITTStiltekFood.webp
FITT Goldtek,FITT,"Dotato di una buona flessibilità alle basse temperature e di una buona resistenza alla pressione, FITT Goldtek è ideale per un uso prolungato.",/images/fitt_products/FITTGoldtek.webp
FITT Goldtek Pro,FITT,"Estremamente flessibile alle basse temperature, FITT Goldtek Pro è un tubo robusto e con portata elevata. È adatto per usi prolungati e gravosi in ambienti industriali. Particolarmente resistente alla pressione e alla dilatazione al passaggio dell'acqua, grazie alla doppia magliatura NTS PLUS, che garantisce stabilità dimensionale al tubo.",/images/fitt_products/FITTGoldtekPro.webp
FITT Refittex Cristallo Plus,FITT,"Adatto anche per utilizzo in agricoltura, negli impianti di produzione industriale e con aria compressa. FITT Refittex Cristallo Plus è certificato per il passaggio di sostanze alimentari, con tenore alcolico fino a 50% vol.",/images/fitt_products/FITTRefittexCristalloPlus.webp
FITT Foglia Verde EVO,FITT,"FITT Foglia Verde EVO è il film da copertura in polietilene rigenerato di qualità idoneo per uso professionale ed hobbistico. Grazie all'introduzione di materiale post industriale, l'evoluzione della Foglia Verde standard, oltre a mantenere intatte le sue performance, è in grado di garantire una riduzione delle emissioni di CO2e del 35%. Lo spessore di 0,12 mm, più ridotto rispetto ai 0,20 mm degli altri film in commercio, consente di ottenere - a parità di peso - una superficie superiore dell’80% rispetto alle foglie comuni con un evidente risparmio. Basso spessore significa anche minor impiego di materia prima e - di conseguenza - un ridotto impatto ambientale nell’utilizzo di materia prima e nello smaltimento post-consumo.",/images/fitt_products/FITTFogliaVerdeEVO.webp
FITT Revix,FITT,"Fitt Revix è il primo tubo per piscina interrata che impiega il 30% di materiale riciclato post industriale e garantisce allo stesso tempo resistenza, sicurezza e flessibilità.",/images/fitt_products/FITTRevix.webp
FITT Venflex PU HD,FITT,"Altamente resistente all’abrasione, FITT Venflex PU HD è ideale per essere installato su macchinari agricoli e seminatrici. Adatto per la semina grazie al PU che lo rende resistente al passaggio di granaglie. Il PU base etere lo rende resistente all’effetto dell’idrolisi.",/images/fitt_products/FITTVenflexPUHD.webp
FITT Freel,FITT,"FITT Freel è la soluzione di FITT pensata per rendere disponibili in un'unica combinazione l'avvolgitubo, pronto ad essere connesso al rubinetto, e l'innovativo tubo compatto e leggero FITT Force. Vai al sito dedicato",/images/fitt_products/FITTFreel.webp
FITT NTS Eco,FITT,"FITT NTS Eco festeggia i 25 anni dall'introduzione della tecnologia No Torsion System - l'originale by FITT - ed è il primo NTS che impiega materiali innovativi, in grado di garantire maggiore malleabilità, elasticità e resistenza alle temperature estreme, a fronte di un minor impiego di materia prima. Vai al sito dedicato",/images/fitt_products/FITTNTSEco.webp
FITT Refittex Ergon,FITT,"Dotato di ottima resistenza alla pressione e agli agenti atmosferici, FITT Refittex Ergon è ideale per l'utensileria pneumatica, pompaggio e compressione. Adatto alla raccordatura.",/images/fitt_products/FITTRefittexErgon.webp
FITT refittex 20bar Ultraflex,FITT,"Altamente flessibile anche a basse temperature, FITT Refittex 20 bar Ultraflex è ideale per compressori fino a pressioni di 20bar.",/images/fitt_products/FITTrefittex20barUltraflex.webp
FITT Refittex PU 20Bar,FITT,"Utilizzabile con pistole per verniciatura, aria compressa, aerografi, utensileria pneumatica in genere, FITT Refittex PU 20bar è ideale per gli avvolgitori automatici per aria compresa comunemente in uso nell'industria e nelle officine.",/images/fitt_products/FITTRefittexPU20Bar.webp
FITT Refittex 20Bar C,FITT,"Ideale per sprayer, FITT Refittex 20 bar è adatto per il passaggio di soluzioni anticrittogamiche, pesticidi e fertilizzanti e per irrorazione con media pressione. Adeguato anche per i compressori.",/images/fitt_products/FITTRefittex20BarC.webp
FITT Rollcable Grey,FITT,"Rollcable Grey è un tubo corrugato per cavidotto a doppia parete in HDPE di colore grigio esternamente e nero internamente. Rollcable Grey è certificato ""Plastica Seconda Vita"" ed è conforme alla normativa CEI EN 61386-24 (ex CEI EN 50086-2-4/A1-CEI 23-46;V1).",/images/fitt_products/FITTRollcableGrey.webp
FITT Idro Green,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, per Uso Hobbistico leggero e poco impegnativo.",/images/fitt_products/FITTIdroGreen.webp
FITT Idro Yellow,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, per Uso Hobbistico leggero e poco impegnativo.",/images/fitt_products/FITTIdroYellow.webp
FITT Refittex White,FITT,,/images/fitt_products/FITTRefittexWhite.webp
FITT REFITTEX GAS EN 1327,FITT,"Conforme alla norma, FITT Refittex Gas EN 1327 è flessibile e resistente alle abrasioni esterne. Adatto per cannelli ossigeno-gas combustibile e aria gas combustibile (GPL/MPS).",/images/fitt_products/FITTREFITTEXGASEN1327.webp
FITT Refittex Gas GPL UNI 7140,FITT,"Conforme alla norma, FITT Refittex Gas GPL UNI 7140 è flessibile e resistente alle abrasioni esterne. Adatto per apparecchi alimentati con gas combustibili appartenenti alla famiglia I, II, III e per l'allacciamento delle bombole GPL. Ideale per apparecchiature domestiche, fornelli, lampade a gas e radiatori da esterno.",/images/fitt_products/FITTRefittexGasGPLUNI7140.webp
FITT Refittex Gas Metano UNI 7140,FITT,"Conforme alla norma, FITT Refittex Gas Metano UNI 7140 è flessibile e adatto per l'installazione in fornelli a gas. Ideale per apparecchi alimentati con gas combustibili appartenenti alla famiglia I, II e III .",/images/fitt_products/FITTRefittexGasMetanoUNI7140.webp
FITT Extra White,FITT,Disponibile anche nella versione trasparente.,/images/fitt_products/FITTExtraWhite.webp
FITT Refittex Cristallo C,FITT,"Conforme al Regolamento Europeo 10/2011 per il passaggio dei liquidi alimentari, FITT Refittex Cristallo C è anche ideale per il passaggio di aria compressa.",/images/fitt_products/FITTRefittexCristalloC.webp
FITT refittex gas EN 16436,FITT,"Conforme alla norma, FITT Refittex Gas EN 16436 è flessibile e resistente alle abrasioni esterne, per utilizzo con propano, butano commerciale e loro miscele. Adatto anche per lampade a gas e radiatori da esterno.",/images/fitt_products/FITTrefittexgasEN16436.webp
FITT Rain G165: sistema grondaia facile da assemblare,FITT,,
FITT Rain G80: sistema grondaia facile da assemblare,FITT,,
FITT Aquarium,FITT,"Ideale per la connessione di filtri esterni o pompe per il ricircolo dell'acqua, FITT Aquarium è adatto anche per svuotare e rimpiere l'acquario durante la pulizia.",/images/fitt_products/FITTAquarium.webp
FITT Force Carbon Neutral,FITT,"FITT Force è un tubo da giardino leggero, compatto ed estremamente resistente per usi intensivi in grandi orti, giardini estesi e superfici abrasive con alto rischio di foratura. Vai al sito dedicato",/images/fitt_products/FITTForceCarbonNeutral.webp
FITT Rain C140: sistema grondaia facile da assemblare,FITT,,
FITT Rain G125: sistema grondaia facile da assemblare,FITT,,
FITT Rollcom,FITT,Rollcom è un tubo per telecomunicazioni corrugato a doppia parete HDPE di colore blu esternamente ed internamente realizzato per la protezione di cavi elettrici (bassa tensione) e telefonici.,/images/fitt_products/FITTRollcom.webp
FITT Agix,FITT,"La qualità dell’aria negli ambienti interni è fondamentale per la salute ed il benessere delle persone: nei Paesi sviluppati la popolazione passa infatti il 90% del proprio tempo in ambienti indoor. L’aria indoor può essere più inquinata rispetto a quella outdoor perché agli inquinanti esterni, che vengono intrappolati e accumulati, si aggiungono gli inquinanti chimici propri delle abitazioni e i contaminanti biologici generati dall’uomo. Per questi motivi FITT ha sviluppato FITT Agix®, il primo sistema di distribuzione e diffusione VMC certificato da Kiwa secondo la norma europea EN 17192:2019. Di recente introduzione, la norma europea EN 17192 è la prima dedicata alle condotte non metalliche per la ventilazione negli edifici residenziali e ridisegna l’approccio all’intero sistema di distribuzione, Vai al sito dedicato",/images/fitt_products/FITTAgix.webp
FITT Bluforce RJ,FITT,L’innovativo sistema di tubazioni in lega polimerica antisfilamento PVC-A (PVC-HI)* di ultima generazione completo delle nuove curve ad ampio raggio. Scarica BIMVai al sito dedicatovedi l'app,/images/fitt_products/FITTBluforceRJ.webp
FITT Red,FITT,"Tubo in PVC rigido spessorato, bicchiere ad incollaggio, per scarichi civili ed industriali a bassa temperatura.",/images/fitt_products/FITTRed.webp
FITT Revolution,FITT,Tubo in PVC rigido a parete compatta SN2 per scarichi all’interno dei fabbricati testato IIP antifiamma Euroclasse E secondo la norma EN 13501 e conforme al D.M. n. 174 del 06/04/2004 e al D.M. del 21/03/1973.,/images/fitt_products/FITTRevolution.webp
FITT Rolldrain,FITT,Rolldrain è un tubo per drenaggio corrugato a doppia parete fessurato in HDPE di colore verde esternamente e nero internamente dedicato al drenaggio di terreni agricoli e per uso civile.,/images/fitt_products/FITTRolldrain.webp
FITT Yoyo Up,FITT,Vai al sito dedicato,/images/fitt_products/FITTYoyoUp.webp
FITT Drain,FITT,"Tubo in PVC rigido a norma UNI EN 1329, bicchiere ad incollaggio, per scarichi civili e industriali a bassa ed alta temperatura. Scarica BIM",/images/fitt_products/FITTDrain.webp
FITT Sewer EVO,FITT,"Performance elevate garantite dal sistema di giunzione integrato al tubo e conformità alle specifiche tecniche previste dai Criteri Ambientali Minimi (CAM), regolamentati dal D.M. 256 del 23.06.22 (CAM Edilizia) e dal D.M. 279 del 05.08.2024 (CAM Strade). Scarica BIM",/images/fitt_products/FITTSewerEVO.webp
FITT Flat HD,FITT,"Ideale per gli sprinkler, FITT Flet HD è adatto per l'irrigazione e per il passaggio di acqua in pressione. Vai al sito dedicato",/images/fitt_products/FITTFlatHD.webp
FITT Flat LD,FITT,"Ideale per mandata di sistemi goccia a goccia, FITT Flat LD è adatto per il passaggio di fluidi in bassa pressione.",/images/fitt_products/FITTFlatLD.webp
FITT NTS Yellow Kit,FITT,"Tubo di colore giallo brillante per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Lancia Regolabile e Raccordi, con Tecnologie NTS e SKY TECH.",/images/fitt_products/FITTNTSYellowKit.webp
FITT Oilflex,FITT,"Realizzato con una speciale formulazione resistente agli oli, FITT Oilflex è ideale per il travaso di oli e carburanti da autocisterne e serbatoi di stoccaggio.",/images/fitt_products/FITTOilflex.webp
FITT Pure,FITT,"Certificato presso il laboratorio tedesco Kiwa GmbH, FITT Pure rispetta le più stringenti normative tedesche ed europee per l'acqua potabile e l’industria alimentare. Adatto anche per essere installato nelle spillatrici di birrerie, manifestazioni ed eventi. Tubo atossico e con brevetto plasticizer free, estremamente flessibile e resistente.",/images/fitt_products/FITTPure.webp
FITT Yoyo Go,FITT,Vai al sito dedicato,/images/fitt_products/FITTYoyoGo.webp
FITT NTS Water,FITT,"Tubo di colore grigio, per Irrigazioni prolungate in Giardino, idoneo per uso frequente ed intensivo in agricolture o nel florovivaismo, Molto Robusto e Flessibile anche a temperature rigide, per un Uso Professionale ma anche per il Fai da Te intenso e robusto, con Tecnologie NTS e SKY TECH.",/images/fitt_products/FITTNTSWater.webp
FITT NTS Work,FITT,"Tubo di colore arancio intenso ad alta visibilità, per passaggio acqua nei Cantieri Edili, Molto Robusto e Flessibile anche a temperature rigide, per un Uso Professionale ma anche per il Fai da Te intenso e robusto, con Tecnologie NTS e SKY TECH Vai al sito dedicato",/images/fitt_products/FITTNTSWork.webp
FITT NTS Work Kit,FITT,"Tubo di colore arancio intenso ad alta visibilità, per passaggio acqua nei Cantieri Edili, Molto Robusto e Flessibile anche a temperature rigide, per un Uso Professionale ma anche per il Fai da Te intenso e robusto, con Pistola Multigetto e Raccordi, con Tecnologie NTS e SKY TECH.",/images/fitt_products/FITTNTSWorkKit.webp
FITT NTS Yellow,FITT,"Tubo di colore giallo brillante per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Tecnologie NTS e SKY TECH. Vai al sito dedicato",/images/fitt_products/FITTNTSYellow.webp
FITT NTS Orange Kit,FITT,"Tubo di colore giallo intenso per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Pistola Multigetto e Raccordi, con Tecnologie NTS e SKY TECH.",/images/fitt_products/FITTNTSOrangeKit.webp
FITT NTS Tobby Kit,FITT,"Tubo di colore giallo per Irrigazione da Giardino, Malleabile, per Uso Intensivo anche in agricolture, con Lancia Regolabile e Raccordi, con Tecnologia NTS.",/images/fitt_products/FITTNTSTobbyKit.webp
FITT NTS Jeans Kit,FITT,"Tubo di colore azzurro intenso per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Pistola Multigetto e Raccordi, con Tecnologie NTS e SKY TECH.",/images/fitt_products/FITTNTSJeansKit.webp
FITT NTS Marine,FITT,"FITT NTS Marine è il tubo dall’elegante colore bianco con bande azzurre, che ricorda il mare, ideale per imbarcazioni, darsene, marine e porti. Realizzato con due speciali formulazioni, una anti-UV che ne previene l’invecchiamento, e una che lo rende idoneo per il contatto con l’acqua salata, FITT NTS Marine può essere utilizzato anche nelle piscine e negli impianti sportivi. Elevate performance garantite grazie all’unica ed originale tecnologia NTS (No Torsion System) sviluppata da FITT venticinque anni fa e diventata oggi standard internazionale. Il No Torsion System assicura a FITT NTS MARINE un’elevata malleabilità e facilità di utilizzo che impedisce la formazione di nodi e torsioni, garantendo così un flusso d’acqua continuo. Grazie alla tecnologia SKY TECH, FITT NTS MARINE è in grado di resistere a tagli e abrasioni e di scorrere su tutte le superfici, anche negli angoli. Vai al sito dedicato",/images/fitt_products/FITTNTSMarine.webp
FITT NTS Master Plus,FITT,"Tubo di colore grigio, per Irrigazione da Giardino, Robusto e Super Malleabile anche a temperature rigide, per Uso Molto Intensivo e Professionale, con Tecnologie NTS e SKY TECH. Vai al sito dedicato",/images/fitt_products/FITTNTSMasterPlus.webp
FITT NTS Master Plus Kit,FITT,"Tubo di colore grigio, per Irrigazione da Giardino, Robusto e Super Malleabile anche a temperature rigide, per Uso Molto Intensivo e Professionale, con Pistola Multigetto e Raccordi, con Tecnologie NTS e SKY TECH. Vai al sito dedicato",/images/fitt_products/FITTNTSMasterPlusKit.webp
FITT Noir Kit,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, per Uso Hobbistico con Lancia e Raccordi",/images/fitt_products/FITTNoirKit.webp
FITT NTS Grey,FITT,"Tubo di colore grigio per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Tecnologie NTS e SKY TECH. Vai al sito dedicato",/images/fitt_products/FITTNTSGrey.webp
FITT NTS Grey Kit,FITT,"Tubo di colore grigio per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Lancia Regolabile e Raccordi, con Tecnologie NTS e SKY TECH. Vai al sito dedicato",/images/fitt_products/FITTNTSGreyKit.webp
FITT Multiflex Xtreme,FITT,"Estremamente flessibile alle basse temperature e adeguato ai climi rigidi, FITT Multiflex Xtreme è ideale per aspirazione e mandata di liquami, ed è adatto per essere installato in carri botte, automezzi per spurghi fognatura e pozzi neri.",/images/fitt_products/FITTMultiflexXtreme.webp
FITT Multiflex Xtreme Wire,FITT,"Dotato di filo di rame per la messa a terra, che garantisce proprietà antistatiche, FITT Multiflex Xtreme Wire è ideale per il trasporto di granaglie e di materiale solido che può determinare la formazione di cariche elettrostatiche.",/images/fitt_products/FITTMultiflexXtremeWire.webp
FITT Noir,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, per Uso Hobbistico",/images/fitt_products/FITTNoir.webp
FITT Mimosa Kit,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino e in ambito Agricolo, Molto Robusto, per Uso Semi-professionale con Lancia e Raccordi",/images/fitt_products/FITTMimosaKit.webp
FITT Mint,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, per Uso Hobbistico",/images/fitt_products/FITTMint.webp
FITT Mint Kit,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, per Uso Hobbistico con Lancia e Raccordi",/images/fitt_products/FITTMintKit.webp
FITT Lily Kit,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Flessibile, per Uso Frequente con Lancia e Raccordi",/images/fitt_products/FITTLilyKit.webp
FITT Metalflex,FITT,"Certificato per i liquidi alimentari, FITT Metalflex è ideale per il passaggio di fluidi. Adatto anche per i sistemi di raffredamento e per lo scarico di acque di sentina, è resistente al vuoto con aria e resine. Il passo ridotto della spirale garantisce un ottimo raggio di curvatura.",/images/fitt_products/FITTMetalflex.webp
FITT Flora Kit,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Flessibile, per Uso Intensivo con Lancia e Raccordi",/images/fitt_products/FITTFloraKit.webp
FITT Force,FITT,"FITT Force coniuga un'innovativa tecnologia che garantisce elevata resistenza alle varie sollecitazioni unita ad un'eccezionale leggerezza, a dei materiali altamente evoluti: il prodotto risulta estremamente compatto e quindi facile da utilizzare anche nelle situazioni più estreme. È un tubo adatto sia ad un uso intensivo perfetto per grandi giardini ed attività di irrigazione; sia per un utilizzo quotidiano e domestico. Vai al sito dedicato",/images/fitt_products/FITTForce.webp
FITT Ikon,FITT,"FITT presenta un’innovativa tecnologia che garantisce elevata resistenza alle varie sollecitazioni unita ad un’eccezionale leggerezza. Grazie ai materiali altamente evoluti il prodotto risulta estremamente compatto, leggero e maneggevole. FITT Ikon è ideale per gli spazi ridotti, come piccoli terrazzi, balconi, e grazie al sistema Aquastop, che previene le perdite d’acqua, può essere comodamente utilizzato all’interno della propria abitazione. Vai al sito dedicato",/images/fitt_products/FITTIkon.webp
FITT Lily,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Flessibile, per Uso Frequente Vai al sito dedicato",/images/fitt_products/FITTLily.webp
FITT Daisy Green Kit,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Flessibile, per Uso Leggero con Lancia e Raccordi",/images/fitt_products/FITTDaisyGreenKit.webp
FITT Diamond,FITT,"Realizzato con speciali elastomeri assorbi-odore, che garantiscono la totale assenza di cattivi odori nell'ambiente, FITT Diamond è privo di spirale in metallo per un taglio facile e una rapida raccordatura.",/images/fitt_products/FITTDiamond.webp
FITT Flora,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Flessibile, per Uso Intensivo",/images/fitt_products/FITTFlora.webp
FITT Daisy Kit,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Flessibile, per Uso Leggero con Lancia e Raccordi",/images/fitt_products/FITTDaisyKit.webp
FITT Daisy Green,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Flessibile, per Uso Leggero",/images/fitt_products/FITTDaisyGreen.webp
FITT Blusky,FITT,"FITT Blu Sky® è l’innovativa foglia in polietilene per massetti con elevato potere di barriera al vapore, resistente allo strappo, alla lacerazione e alla puntura. Grazie a competenze tecniche approfondite e a tecnologie produttive all’avanguardia, FITT BluSky® garantisce standard qualitativi molto elevati ed assicura un’estrema praticità in fase di posa in opera per effetto della sua maggiore elasticità.",/images/fitt_products/FITTBlusky.webp
FITT Captive Grey,FITT,"Realizzato con una speciale formulazione assorbi-odore, FITT Captive Grey è flessibile, resistente allo schiacciamento e alle basse temperature.",/images/fitt_products/FITTCaptiveGrey.webp
FITT Daisy,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Flessibile, per Uso Leggero",/images/fitt_products/FITTDaisy.webp
FITT Agave,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Robusto, per Uso Frequente.",/images/fitt_products/FITTAgave.webp
FITT Agave Kit,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino, Robusto, per Uso Frequente con Lancia e Raccordi Vai al sito dedicato",/images/fitt_products/FITTAgaveKit.webp
FITT B-Active Rigid,FITT,"Resistente agli urti dovuti a movimentazione incauta e adattabile ai movimenti del terreno, FITT B-Active Rigid assicura la piscina dalla fase di costruzione e per tutto il suo utilizzo. Vai al sito dedicato",/images/fitt_products/FITTB-ActiveRigid.webp
FITT Venflex PU LD,FITT,"Nei diametri grandi, FITT Venflex PU LD è adatto all’aspirazione di polveri abrasive e fumi contenenti oli. Nei diametri piccoli, è ideale per l’aspirazione di polveri sottili, per l’installazione su macchine di raccolta fibre e su macchinari che aspirano ozono.",/images/fitt_products/FITTVenflexPULD.webp
FITT Mimosa,FITT,"Tubo passaggio Acqua per Irrigazione da Giardino e in ambito Agricolo, Molto Robusto, per Uso Semi-professionale",/images/fitt_products/FITTMimosa.webp
FITT Yoyo Bag,FITT,Vai al sito dedicato,/images/fitt_products/FITTYoyoBag.webp
FITT Superelastic,FITT,"Ideale anche per alimentare laghetti, FITT Superelastic è adatto per l'aspirazione e mandata in bassa pressione.",/images/fitt_products/FITTSuperelastic.webp
FITT Supergel,FITT,"Tubo per Irrigazione, per uso Hobbystico.",/images/fitt_products/FITTSupergel.webp
FITT Profy,FITT,"Tubo passaggio Acqua, Molto Robusto, per Uso Professionale Frequente",/images/fitt_products/FITTProfy.webp
FITT Refittex Marine,FITT,"Disponibile nei colori blu e rosso, FITT Refittex Marine è adatto per l’adduzione dell’acqua calda e fredda.",/images/fitt_products/FITTRefittexMarine.webp
FITT NTS Tobby,FITT,"Tubo di colore giallo per Irrigazione da Giardino, Malleabile, per Uso Intensivo anche in agricolture, con Tecnologia NTS Vai al sito dedicato",/images/fitt_products/FITTNTSTobby.webp
FITT Pluvio,FITT,"Tubo manichetta ideale per Irrigare a Getto superfici strette e lunghe, come aiuole e bordature, per uso Semi Professionale. Vai al sito dedicato",/images/fitt_products/FITTPluvio.webp
FITT NTS Lime,FITT,"Tubo di colore lime per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Tecnologie NTS e SKY TECH. Vai al sito dedicato",/images/fitt_products/FITTNTSLime.webp
FITT NTS Orange,FITT,"Tubo di colore giallo intenso per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Tecnologie NTS e SKY TECH. Vai al sito dedicato",/images/fitt_products/FITTNTSOrange.webp
FITT Multiflex PU,FITT,"Adatto per aspirazione e mandata di materiali abrasivi, FITT Multiflex PU è idoneo in tutti gli impieghi medio pesanti di edilizia, agricoltura e industria.Particolarmente resistente.",/images/fitt_products/FITTMultiflexPU.webp
FITT Multiflex PU Wire,FITT,"Dotato di filo di rame per la messa a terra, che garantisce proprietà antistatiche, FITT Multiflex PU Wire è idoneo per tutti gli impieghi medio pesanti in ambito edile, industriale e nautico.Molto resistente e ideale per la sabbiatura.",/images/fitt_products/FITTMultiflexPUWire.webp
FITT NTS Jeans,FITT,"Tubo di colore azzurro intenso per Irrigazione da Giardino, Robusto e Malleabile, per Uso Intensivo, con Tecnologie NTS e SKY TECH. Vai al sito dedicato",/images/fitt_products/FITTNTSJeans.webp
FITT Lightflex,FITT,"Flessibile e durato, FITT Lightflex è adatto per l'aspirazione a bassa temperatura di fumi e polveri e per la ventilazione.",/images/fitt_products/FITTLightflex.webp
FITT Livelle,FITT,Tubo monostrato trasparente per Cantieri Edili.,/images/fitt_products/FITTLivelle.webp
FITT Multiflex,FITT,"Resistente all'abrasione, FITT Multiflex è ideale per aspirazione e mandata di liquami, ed è adatto per essere installato in carri botte, automezzi per spurghi fognatura e pozzi neri.",/images/fitt_products/FITTMultiflex.webp
