name,marca,descrizione,image_url
"Rivettatrice a batteria 18V
BNZ 18",AEG,"Potente rivettatrice a batteria 18V con forza torcente 11000N; L'impugnatura ergonomica permette di lavorare in modo confortevole anche in situazioni prolungate; Corsa 25,5 mm; Compatibile con tutti i rivetti in alluminio, acciaio, acciaio inox e rame da 2,4 mm fino a 4,8 mm.; Disponibili nella confezione: un gancio per la cintura e un box trasparente per raccogliere i rivetti tagliati.; Dotata di luce LED integrata ideale per illuminare le aree di lavoro più in ombra; La rivettatirce è dotata di un porta ugelli integrato (ugelli disponibili nelle dimensioni 2,4 mm - 3,2 mm - 4,0 mm e 4,8 mm) che vi permetterà di avere sempre con voi le punte ideali per ogni applicazione.; Compatibile con tutto il sistema AEG PRO18V.",/images/aeg_products/Rivettatriceabatteria18VBNZ18.webp
"Livella laser Verde - 3 linee + piombo
CLG330-K",AEG,"Laser a singola linea orizzontale, due linee verticali a 90° e piombo. Tutte le linee possono essere attivate individualmente o simultaneamente; Laser verde migliora la visibilità di 4 volte (rispetto al laser rosso) in tutte le condizioni di luce; Raggio di azione fino a 30M; Due linee verticali si incontrano a croce nel soffitto e sono allineate con il piombo, ideale per il trasferimento di punti dal pavimento al soffitto; Accuratezza ± 0.2mm/m; Protezione IP54; Supporto per muro con magneti integrati incluso; Include piastra di ricezione laser per migliorare la visibilità sulla lunga distanza; Interruttore ON/OFF per blocco pendolo, sicuro da trasportare; Attivare ogni singola linea usando i pulsanti posti sulla parte superiore del laser quando questo è su OFF (bloccato); Filetto 1/4˝, compatibile con treppiede",/images/aeg_products/LivellalaserVerde-3lineepiomboCLG330-K.webp
"Smerigliatrice SubCompact 18V Brushless
BMMS 18SBL",AEG,"Motore brushless compatto e potente, in grado di erogare fino a 20.000 g/min; Ergonomicamente pensata per essere utilizzata con una sola mano e fornire il miglior controllo; Solo 1.2 Kg di peso con batteria 2.0Ah; Diametro disco 76 mm e massima capacità di taglio 16 mm; Reversibilità per direzionare i detriti dove desiderato, grazie anche alla pratica regolazione del carter; Luce LED per una migliore luminosità in aree ristrette; Capacità di tagliare metallo, plastica, mattone, piastrelle (utilizzando il disco corretto); Compatibile con tutto il sistema PRO18V",/images/aeg_products/SmerigliatriceSubCompact18VBrushlessBMMS18SBL.webp
"Trapano avvitatore brushless 18V compatto
BS 18C3BL",AEG,"Compatto e potente, in grado di erogare fino a 110 Nm di coppia; Due velocità: 0 - 500 g/min & 0 - 2100 g/min; Mandrino 13 mm completamente in metallo; 24 regolazioni di frizione per un controllo efficace in avvitatura; Progettato per la migliore ergonomia e il massimo comfort dell'utilizzatore; Compatibile con tutto il sistema PRO18V",/images/aeg_products/Trapanoavvitatorebrushless18VcompattoBS18C3BL.webp
"Utensile multifunzione 18V
BMT 18",AEG,"Estremamente maneggevole e pratico da usare, con la praticità della batteria 18V; Cambio lama rapido e semplice, senza chiave; Interruttore confortevole, velocità variabile tramite apposita rotella (6 differenti velocità); Ideale per differenti applicazioni, comodo da utilizzare con una sola mano; Luce LED per visibilità in spazi poco illuminati; Clip per cintura inclusa; Compatibile con tutto il sistema PRO18V; Fino a 3.6° di oscillazione per tagli veloci nel materiale",/images/aeg_products/Utensilemultifunzione18VBMT18.webp
"Sega diritta Brushless 18V
BUS 18BL2",AEG,"Motore Brushless in grado di erogare fino a 3.200 corse al minuto; Estremamente performante anche in applicazioni gravose; Lunghezza della corsa 32mm; Attacco lama universale, con sistema di sgancio rapido dell'accessorio; Scarpa regolabile; Indicatore stato di carica della batteria; LED per una visibilità ottimale durante l'applicazione; Gancio integrato; Tecnologia AEG Pro Lithium-Ion con protezione dal sovraccarico, per la massima durata dell'utensile e della batteria",/images/aeg_products/SegadirittaBrushless18VBUS18BL2.webp
"ELETTROSEGA BRUSHLESS 18V
ACS18B30",AEG,"Motore Brushless per prestazioni eccezionali; Lunghezza barra 30 cm; Freno catena meccanico, per una maggiore sicurezza; Ben bilanciata e comoda da usare; Lubrificazione della catena automatica; Tensionamento catena di facile accesso; Tecnologia AEG Pro Lithium-Ion con protezione dal sovraccarico, per la massima durata dell'utensile e della batteria",/images/aeg_products/ELETTROSEGABRUSHLESS18VACS18B30.webp
"Sega circolare Brushless 18V 190 mm
BKS 18BL2",AEG,"Potente motore brushless per massima coppia e velocità; Studiata per affrontare le applicazioni più gravose in cantiere; Protezione disco in alluminio e scarpa in magnesio, garantiscono leggerenza in applicazione e durata nel tempo; Fornita con lama 190mm (24 denti), per un taglio eccezionale; Freno motore elettronico; Interruttore di sicurezza per evitare avvio accidentale dell'utensile; Blocco dell'albero per un rapido cambio lama; Compatibile con tutto il sistema PRO18V; Gancio integrato per riporre l'utensile quando non in uso",/images/aeg_products/SegacircolareBrushless18V190mmBKS18BL2.webp
"Torcia LED 18V ad elevata luminosità
BTL 18C2",AEG,"Eccezionali prestazioni di luce, con 7 LED dall'elevata luminosità; 3 differenti impostazioni di luminosità; Fino a 3200 lumen di luminosità; Testa ruotabile per orientare la luce ove necessario; Fino a 12 ore di autonomia al livello di intensità più basso (usando la batteria 9.0Ah); Fornita con attacco 1/4"", per fissarla su treppiede; Compatibile con tutto il sistema PRO18V",/images/aeg_products/TorciaLED18VadelevataluminositàBTL18C2.webp
"Tassellatore SDS-Plus Brushless 18V
BBH 18BL2",AEG,"Estremamente bilanciato grazie al disegno a ""L"", in grado di forare fino a 26 mm su calcestruzzo; Energia di impatto pari a 2.5 J; Selettore 3+1 modalita': foratura con percussione, foratura senza percussione, scalpellatura, regolazione dello scalpello nella posizione ideale di utilizzo; Doppio sistema di anti-vibrazione, in grado di ridurre sostanzialmente le vibrazioni sull'utilizzatore; Ideale per foratura e leggere scalpellature; Nuovo motore Brushless per la massima efficienza; Comodo gancio integrato; Tecnologia HD-SYNC™ che fornisce fino al 20% maggiore potenza nelle applicazioni ad alto assorbimento; Compatibile con tutto il sistema PRO18V",/images/aeg_products/TassellatoreSDS-PlusBrushless18VBBH18BL2.webp
"Smerigliatrice angolare 115 mm Brushless 18V DMS
BEWS 18-115BLPX2",AEG,"Potente motore Brushless per prestazioni di taglio o rimozione materiale fino a 9.000 g/min; Coppia migliorata, per le migliori prestazioni anche nelle applicazioni più gravose; Tecnologia AEG PROLITHIUMION™ con tripla protezione, per la massima durata dell'utensile e della batteria; Carter regolabile senza chiave, per maggiore velocità nell'utilizzo; Impugnatura laterale AVS, per maggior comfort e sicurezza dell'utilizzatore; Sicurezza grazie al freno del disco e alla funzione anti-contraccolpo; Interruttore a paletta; Fornita con flangia FIXTEC, per un rapido cambio del disco; Tecnologia HD-SYNC™ che fornisce fino al 20% maggiore potenza nelle applicazioni ad alto assorbimento",/images/aeg_products/Smerigliatriceangolare115mmBrushless18VDMSBEWS18-115BLPX2.webp
"Termosoffiatore 18V
BHG 18",AEG,Raggiunge la temperatura ottimale in soli 7 secondi per tempi di attesa ridotti per completare l'applicazione; Temperatura massima di 482° C; Funzionamento a grilletto con interruttore di blocco per fornire ulteriore comfort all'utente per un uso prolungato; Luce LED per illuminare l'area di lavoro; Parte del sistema PRO18V AEG compatibile con tutta la gamma a batteria PRO18V,/images/aeg_products/Termosoffiatore18VBHG18.webp
"BDF 18
BDF 18",AEG,"Il Ventilatore Ibrido Brushless è dotato di 5 grandi pale da 45 cm; Con una batteria da 6.0 ha un'autonomia di 7 ore, utilizzando il cavo (non fornito) dura tutto il giorno; Design robusto, progettato per resistere a tutte le condizioni di lavoro; posizionabile sia su superfici che a muro; 6 velocità selezionabili; Rumorosità minima di 57dBA; Rinfresca velocemente le grandi aree",/images/aeg_products/BDF18BDF18.webp
"SEGA A NASTRO 18V BRUSHLESS SUBCOMPACT
BNS 18SBL",AEG,"La sega a nastro Brushless Subcompact è leggera e ideale per tagliare velocemente vari materiali. Ha una capacità di taglio massima fino a 64 mm, vibrazioni ridottissime, ridotto affaticamento dell'utente e ottima visuale.; Fornita con una lama a denti fini multimateriale da 777 mm, adatta a tagliare in modo rapido e sicuro metallo, plastica e persino legni morbidi e duri.; La lama può essere sostituita rapidamente e senza l'ausilio di attrezzi grazie al carter di protezione e alla leva di tensione di facile accesso.; Quadrante regolabile a 6 velocità per impostare il numero di giri corretto per le diverse applicazioni di taglio dei materiali; L'arresto del materiale incorporato migliora il controllo e l'equilibrio per completare tagli puliti e controllati anche in spazi ristretti o lavorando sopra la testa.; Progettato per completare una serie di operazioni di taglio del metallo, è ideale per i settori elettrico, HVAC, installazione, edilizia in metallo, fabbricazione di metalli, idraulica, senza sbavature.; Non produce scintille durante il taglio del materiale ed è quindi adatto all'uso in industrie situate in ambienti pericolosi o in cantieri che richiedono “permessi di lavoro a caldo”.; Funzione di regolazione del sistema di tracciamento della lama che ne prolunga la durata ottimizzando l'allineamento della lama e la qualità del taglio; L'interruttore di sicurezza a grilletto e la lama chiusa garantiscono la sicurezza dell'utente durante l'uso.; Come parte del sistema PRO18V di elettroutensili professionali, questo utensile è compatibile con qualsiasi batteria PRO18V.",/images/aeg_products/SEGAANASTRO18VBRUSHLESSSUBCOMPACTBNS18SBL.webp
"Alimentatore portatile 18V
BHJ18C",AEG,Compatibile con tutte le batterie 18V; Rende possibile utilizzare l'abbigliamento termico 12V con batterie 18V PRO LITHIUM-ION; Dotato di porta USB per la ricarica dei più comuni dispositivi elettronici; Fornito con clip di aggancio alla cintura; Dotato di interruttore On/Off per la porta USB,/images/aeg_products/Alimentatoreportatile18VBHJ18C.webp
"LAME SEGHETTO ALTERNATIVO PER LEGNO / PLASTICA / METALLO
Jigsaw Blades For Wood/ Plastics/ Metal",AEG,Taglio grossolano,/images/aeg_products/LAMESEGHETTOALTERNATIVOPERLEGNOPLASTICAMETALLOJigsawBladesForWoodPlasticsMetal.webp
"SCALPELLI SDS-MAX
SDS Max Chisels",AEG,"Larghezza (mm) 25
Lunghezza (mm) 400",/images/aeg_products/SCALPELLISDS-MAXSDSMaxChisels.webp
"SCALPELLI SDS-PLUS
SDS-Plus Chisels",AEG,"Contenuti con 1 punta, 1 piatto, 1 largo",/images/aeg_products/SCALPELLISDS-PLUSSDS-PlusChisels.webp
"Martello demolitore 10 kg SDS-Max
PM 10E",AEG,"Potente motore da 1600 watt; Energia d'impatto 20 J, per lavori pesanti di demolizione; Elettronica per la variazione della velocità; Limitazione della velocità in caso di funzionamento a vuoto; AVS- sistema antivibrazione: riduce significativamente le vibrazioni, per un maggior comfort di utilizzo; Avviamento morbido per un’ottimale controllo della scalpellatura; ""Luce service"" indica la necessità di manutenzione; Spazzole con distacco automatico; Impugnatura morbida per un maggiore controllo e un miglior comfort; Fornito con impugnatura a ""D"" e grasso; Accesso rapido alle spazzole",/images/aeg_products/Martellodemolitore10kgSDS-MaxPM10E.webp
"Smerigliatrice diritta 500 W
GS 500 E",AEG,Smerigliatrice assiale ad alta velocità; Elettronica per la variazione della velocità; Distacco automatico delle spazzole; Carcassa anteriore metallica per una rotazione perfettamente equilibrata; Peso solo 1.3 kg; Design ed interruttore ergonomici; Fornita con chiave e pinza di serraggio 6 mm,/images/aeg_products/Smerigliatricediritta500WGS500E.webp
"Lucidatrice 1200 W
PE 150",AEG,"Lucidatrice da 1200 watt; Velocità elettronica variabile, per poter lavorare su svariati materiali e rifiniture; Ingranaggi speciali creati per sviluppare alta coppia, ideali per lucidare; Distacco automatico delle spazzole; Accesso esterno alle spazzole per una facile sostituzione; Blocco dell'albero; Ampio e comodo interruttore; Fornita con impugnatura addizionale, calotta e platorello",/images/aeg_products/Lucidatrice1200WPE150.webp
"Levigatrice roto-orbitale 18 V
BEX18-125",AEG,"Levigatrice roto orbitale da 125 mm con potente motore 18V; Ideale per lavorare in spazi di confine; Velocità variabile tramite apposite rotella apposta sull'impugnatura; 2,4 mm di diametro orbita; Aspirazione delle polveri molto efficente con oltre 8 fori alla base; Estrazione della polvere con sacchetto o sistema di assorbimento; Disegno dell'impugnatura che la rende perfetta anche per lavorare in posizione verticale; Fornita con sacchetto e carta abrasiva",/images/aeg_products/Levigatriceroto-orbitale18VBEX18-125.webp
"Toolbox 37 litri
AEG26TB",AEG,"Toolbox 37 litri, per avere tanto spazio dove archiviare i tuoi utensili; Costruzione in plastica estremamente resistente; Guaina di protezione per evitare l'ingresso di umidità; Chiusure in metallo e maniglia di trasporto",/images/aeg_products/Toolbox37litriAEG26TB.webp
"AVVITATORE AD IMPULSI ½” QUADRO 18V BRUSHLESS
BSS 18C12ZB6",AEG,"Fino a 300 Nm di coppia; 6 differenti modalità; 3 Velocità per differenti livelli di coppia; Modalità AUTOSTOP 1: spegne l'utensile una volta raggiunti i 70 Nm +- 10%; Modalità AUTOSTOP 2: spegne l'utensile una volta raggiunti i 120 Nm +- 10%; Modalità AUTOSTOP 3: spegne l'utensile una volta raggiunti i 160 Nm +- 10%; Motore Brushless ed Elettronica della batteria, in grado di fornire massima potenza ed autonomia; Compatibile con tutta la piattaforma di batterie PRO18V",/images/aeg_products/AVVITATOREADIMPULSI½QUADRO18VBRUSHLESSBSS18C12ZB6.webp
"Livella laser Verde - 2 linee
CLG220-B",AEG,"Laser a linea verticale ed orizzontale simultanee, fino a 20M; Laser verde migliora la visibilità di 4 volte (rispetto al laser rosso) in tutte le condizioni di luce; Interruttore ON/OFF per blocco pendolo, sicuro da trasportare; Protezione IP54; Supporto per muro con magneti integrati incluso; Veloce auto-livellamento, ed indicazione fuori asse tramite laser lampeggiante; Funzione inclinazione attivabile con pulsante, quando l'interruttore del laser è su OFF (bloccato); Filetto 1/4˝, compatibile con treppiede",/images/aeg_products/LivellalaserVerde-2lineeCLG220-B.webp
"Compressore compatto 18V
BK 18C",AEG,"Compressore ad alta pressione per gonfiaggio di pneumatici; Fino a 10.3 bar di pressione; Modalità ""auto"": il compressore si fermerà automaticamente non appena raggiunto il livello di pressione pre-impostato.; Fornito con ago per palloni, accessorio per valvola Presta e ugello riduttore; Schermo LCD per una comoda lettura del dato (BAR o PSI); Accessori archiviabili direttamente sull'utensile; Compatibile con il sistema a batteria PRO18V",/images/aeg_products/Compressorecompatto18VBK18C.webp
"Pistola per silicone 18V
BKP 18C2",AEG,"Fino a 4000N di forza; Funzione anti-sgocciolamento per prevenire fuoriuscita del materiale una volta rilasciato l'interruttore; Possibilità di scegliere tra 7 differenti velocità, per un uso ottimale durante l'applicazione; Gancio integrato per riporre l'utensile; Compatibile con cartucce da 310 ml; Compatibile con tutto il sistema PRO18V",/images/aeg_products/Pistolapersilicone18VBKP18C2.webp
"Avvitatore ad impulsi Brushless 1/4"" esagonale 18V
BSS 18C3B3",AEG,"Compatto e potente motore in grado di erogare fino a 350 Nm di coppia; Possibilità di selezionare 3 differenti velocità, a seconda della tipologia di applicazione; Attacco 1/4"" esagonale; Solo 139 mm di lunghezza, ideale per lavorare in spazi ristretti; Estremamente leggero, solo 1.4 Kg con batteria 2.0Ah; Compatibile con tutto il sistema PRO18V",/images/aeg_products/AvvitatoreadimpulsiBrushless14esagonale18VBSS18C3B3.webp
"Seghetto diritto Subcompact Brushless 18V
BUS 18SBL",AEG,"Compatto e potente seghetto diritto, studiato per applicazioni anche con una sola mano in spazi ristretti; Tagli veloci ed aggressivi nel materiale; Inserti in gomma per rendere confortevole anche effettuare l'applicazione a due mani; Lunghezza corsa 22 mm; Fino a 3.200 c/min; Cambio lama veloce e semplice (senza chiave); Motore brushless per le migliori prestazioni in un utensile estremamente compatto; Compatibile con tutto il sistema PRO18V",/images/aeg_products/SeghettodirittoSubcompactBrushless18VBUS18SBL.webp
"Smerigliatrice angolare 125 mm Brushless 18V DMS
BEWS 18-125BLPX2",AEG,"Potente motore Brushless per prestazioni di taglio o rimozione materiale fino a 9.000 g/min; Coppia migliorata, per le migliori prestazioni anche nelle applicazioni più gravose; Tecnologia AEG PROLITHIUMION™ con tripla protezione, per la massima durata dell'utensile e della batteria; Carter regolabile senza chiave, per maggiore velocità nell'utilizzo; Impugnatura laterale AVS, per maggior comfort e sicurezza dell'utilizzatore; Sicurezza grazie al freno del disco e alla funzione anti-contraccolpo; Interruttore a paletta; Fornita con flangia FIXTEC, per un rapido cambio del disco; Tecnologia HD-SYNC™ che fornisce fino al 20% maggiore potenza nelle applicazioni ad alto assorbimento",/images/aeg_products/Smerigliatriceangolare125mmBrushless18VDMSBEWS18-125BLPX2.webp
"Utensile multifunzione 18V Brushless
BMT 18BL",AEG,"Potente Utensile Multifunzione Brushless con angolo di oscillazione di 4° e 20.000 oscillazioni al minuto; Design migliorato per ridurre sensibilmente le vibrazioni; Ideale per le applicazioni più impegnative; Sistema di cambio lama FIXTEC™; Selettore di velocità più ampio, 3 velocità diverse selezionabili per un maggior controllo; Dotato di luce LED per illuminare l'area di lavoro; Pulsante più ampio e bloccabile per un maggior controllo",/images/aeg_products/Utensilemultifunzione18VBrushlessBMT18BL.webp
"Masonry / HSS-R (DIN 338) / Wood Drills
Masonry / HSS-R (DIN 338) / Wood Drills",AEG,Buy Now,/images/aeg_products/MasonryHSS-RDIN338WoodDrillsMasonryHSS-RDIN338WoodDrills.webp
"CARTA ABRASIVA PER MOLLA - FDS 140
Abrasive Paper- Clamp Type for FDS 140",AEG,"Carta abrasiva preforata per legno, vernice, smalto e spatolato; Tipo di grana: ossido di alluminio legato con resina artificiale su carta speciale antistrappo; Ideale per legno e lavori di carrozzeria",/images/aeg_products/CARTAABRASIVAPERMOLLA-FDS140AbrasivePaper-ClampTypeforFDS140.webp
"Martello demolitore 7 kg SDS-MAX
MH 7E",AEG,"Potente motore da 1500 watt; Energia di impatto 10,5 J, per pesanti applicazioni di scalpellatura; La modalità di percussione morbida permette di ridurre l'energia battente per migliori risultati in materiali teneri; Il sistema di antivibrazione AVS permette di ridurre significativamente le vibrazioni, per un maggior comfort di utilizzo; Avviamento morbido per un'ottimale controllo della foratura; ""Luce service"" indica la necessità di manutenzione; Indicatore luminoso di presenza della tensione",/images/aeg_products/Martellodemolitore7kgSDS-MAXMH7E.webp
"Avvitatore ad impulsi Brushless 1/4"" esagonale 18V Silenzioso
BSS 18OP",AEG,"La nuova tecnologia ad olio permette di ridurre il rumore generato dagli impatti fino ad un massimo di 73dB; Avvitatore ad impulsi compatto (152mm di lunghezza) & ergonomico (1,38kg); Semplice da trasportare grazie alla clip di aggancio alla cintura; Il nuovo motore Brushless garantisce avvitature estremamente veloci e una capacità massima M14; Potente motore a 3 velocità, eroga fino a 2400 g/min; 100% compatibile con tutte le batterie 18V sistema GBS",/images/aeg_products/AvvitatoreadimpulsiBrushless14esagonale18VSilenziosoBSS18OP.webp
"Smerigliatrice angolare 18V 230 mm
BEWS 18-230BL",AEG,"La potenza del 18V anche su disco da 230mm; Doppio attacco batteria per un'autonomia elevata, ma la possibilità di lavorare anche solamente con una batteria; Motore brushless in grado di generare fino a 5.500 g/min; Estremamente sicura: blocco del disco e funzione ""anti-contraccolpo""; Impugnatura ruotabile e sistema di anti-vibrazione; LED di segnalazione sovraccarico e funzione Line Lock Out (LLO) per prevenire il riavvio accidentale; Tecnologia AEG Pro Lithium-Ion con protezione dal sovraccarico, per la massima durata dell'utensile e della batteria",/images/aeg_products/Smerigliatriceangolare18V230mmBEWS18-230BL.webp
"Torcia LED 18V ad elevata luminosità
BTL18",AEG,LED ad elevate prestazioni per la migliore visibilità anche in condizioni di scarsa luminosità; Impugnatura softgrip e gancio per cintura; Rotella di regolazione dell'intensità di luce; Testa ruotabile di 180°; Fornito con cavo 12V per collegamento alla presa dell'auto; Fino a 32 ore di autonomia al livello più basso con batteria 5.0Ah,/images/aeg_products/TorciaLED18VadelevataluminositàBTL18.webp
"Seghetto alternativo con impugnatura a staffa 700 W
STEP 100X",AEG,"Nuovo seghetto alternativo con potente motore da 700 W; Nuova leva FIXTEC per impostare l'inclinazione di taglio senza l'uso di alcuna chiave; Possibilità di regolare la velocità in 6 differenti posizioni per un miglior controllo; Design più ergonomico con impugnatura soft grip; Porta per estrazione della polvere; Soffiaggio delle polveri per mantenere la linea di taglio pulita; Regolazione senza chiavi della base per tagli vicino ai bordi e precisi tagli oblique fino a 45°; Fornito con 4 m di cavo, lama, dispositivo anti schegge e proteggi polvere",/images/aeg_products/Seghettoalternativoconimpugnaturaastaffa700WSTEP100X.webp
"Troncatrice radiale 254 mm
PS 254 L",AEG,"Efficienza di aspirazione 80% (senza la necessità di un aspiratore esterno) grazie al sistema di estrazione polvere integrato; Il laser integrato permette di seguire in modo accurato la linea di taglio; Stop di profondità in troncatura per permettere all'utilizzatore di eseguire tagli semplici, veloci e precisi; Capacità di troncatura: 50° dx/sx; Il motore da 2000 watt garantisce tutta la potenza per svolgere le applicazioni di taglio più gravose; Fornita con lama 48 denti da 254 mm, morsa, tubo di aspirazione e coperchio raccogli polvere per secchio; Stop predefiniti degli angoli di taglio più comuni; Compatta e dal peso contenuto: 19,5 kg; Capacità di taglio massima: 90 x 305 mm; Luce per illuminare l'area di taglio, anche in condizioni di scarsa luminosità",/images/aeg_products/Troncatriceradiale254mmPS254L.webp
"TASSELLATORE SDS-PLUS 18V COMPATTO
BBH 18C",AEG,"Tassellatore SDS-Plus 3+1 modalità: foratura, foratura con percussione, scalpellatura e regolazione angolazione scalpello; Design ergonomico per applicazioni con una sola mano; Ottimizzato per fori da 5.5 mm a 10 mm, foratura massima 16 mm; Modalità dedicata ""solo percussione"" per leggere scalpellature; Griglia di protezione polveri removibile; Adattatore SDS-Plus --> 1/4"", per utilizzare il tassellatore con bit di avvitatura; Clip per cintura inclusa; Tecnologia AEG Pro Lithium-Ion con protezione dal sovraccarico, per la massima durata dell'utensile e della batteria",/images/aeg_products/TASSELLATORESDS-PLUS18VCOMPATTOBBH18C.webp
"Toolbox 21 litri
AEG21TB",AEG,"Toolbox 21 litri, per avere tanto spazio dove archiviare i tuoi utensili; Costruzione in plastica estremamente resistente; Guaina di protezione per evitare l'ingresso di umidità; Chiusure in metallo e maniglia di trasporto",/images/aeg_products/Toolbox21litriAEG21TB.webp
