marca,name,descrizione,image_url
Sixton,Just Grip DUILYO,"Settori di utilizzo:
- Alimentare e Chimica
- Aree ESD
- Ho.Re.Ca.

Caratteristiche:
Tomaia: Pelle Fiore Hydro 1,6-1,8 mmPelle Pieno Fiore Hydro
Fodera: 3D Air circulation 320 gr.
Suoletta: Five 4 Fit
Puntale: ",/images/sixton_prodotti/JustGripDUILYO.webp
Sixton,Just Grip Lady CIMA,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Aree ESD
- Ho.Re.Ca.

Caratteristiche:
Tomaia: Digitex Hydro AiryMicroFiber Suede 1,6-1,8 mmDigitex Hydro AiryMicroFiber Suede con Pro-tech  SXT light 1,6-1,8 mm
Fodera: Breezy 3D,a due strati combinati
Suoletta: Five 4 Fit
Puntale: ",/images/sixton_prodotti/JustGripLadyCIMA.webp
Sixton,Just Grip Lady BOMA,"Settori di utilizzo:
- Polivalente
- Alimentare e Chimica
- Ho.Re.Ca.
- Aree ESD

Caratteristiche:
Tomaia: Pelle Fiore bottalato Hydro 1,8-2,0 mm
Fodera: 3D Air circulation 320 gr.
Suoletta: Five 4 Fit  lady",/images/sixton_prodotti/JustGripLadyBOMA.webp
Sixton,Scout TONALE,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: Pelle nubuk Dakar ingrassato Hydro 1,8-2,0 mmReflex insert
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ScoutTONALE.webp
Sixton,Scout ORTISEI,"Settori di utilizzo:
- Costruzioni
- Ambienti freddi
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmReflex insert
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ScoutORTISEI.webp
Sixton,Scout ORTLES,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmReflex insert
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ScoutORTLES.webp
Sixton,Scout ORTLES Hdry®,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmReflex insert
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ScoutORTLESHdry.webp
Sixton,Scout LAVAREDO,"Settori di utilizzo:
- Costruzioni
- Montagna
- Agricoltura e Giardinaggio
- Carpenteria

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmPelle Pieno Fiore HydroReflex insertTessuto H.T. Indemagliabile
Fodera: 3D Air circulation 320 gr.L’ isolamento PrimaLoft per calzature, in 100% poliestere riciclato da post-consumo,  è specificatamente progettato per l’ utilizzo ripetuto in condizioni estreme, offrendo protezione dal freddo e dal clima umido sotto compressione.
Suoletta: Dual insulation
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ScoutLAVAREDO.webp
Sixton,Scout ORTISEI BOA®,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Polivalente

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmReflex insert
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ScoutORTISEIBOA.webp
Sixton,Scout LAVAREDO ZIP,"Settori di utilizzo:
- Costruzioni
- Agricoltura e Giardinaggio
- Montagna
- Carpenteria

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmPelle Pieno Fiore HydroReflex insertTessuto H.T. Indemagliabile
Fodera: L’ isolamento PrimaLoft per calzature, in 100% poliestere riciclato da post-consumo,  è specificatamente progettato per l’ utilizzo ripetuto in condizioni estreme, offrendo protezione dal freddo e dal clima umido sotto compressione.
Suoletta: Dual insulation
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ScoutLAVAREDOZIP.webp
Sixton,Scout ORTLES BOA®,"Settori di utilizzo:
- Polivalente
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmReflex insertMicroFiber Suede 1,6-1,8 mm
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ScoutORTLESBOA.webp
Sixton,Excursion LAVAREDO,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Metalmeccanica
- Polivalente

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmPelle Pieno Fiore HydroReflex insertTessuto H.T. Indemagliabile
Fodera: 3D Air circulation 320 gr.Pelliccia Vera Lana Polar
Suoletta: Dual insulation
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionLAVAREDO.webp
Sixton,Excursion DOBBIACO,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: Pelle Fiore Hydro 1,8-2,0 mmReflex insertPelle Pieno Fiore Hydro
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionDOBBIACO.webp
Sixton,Excursion ALLEGHE,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmReflex insert
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionALLEGHE.webp
Sixton,Excursion LAVAREDO ZIP,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmMicroFiber TOP 1,8-2,0 mmTessuto H.T. Indemagliabile
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: Zero(K) Perforation resistant",/images/sixton_prodotti/ExcursionLAVAREDOZIP.webp
Sixton,Excursion VALLES,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: Pelle Fiore Hydro 1,8-2,0 mmReflex insertPelle Pieno Fiore Hydro
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionVALLES.webp
Sixton,Excursion FIEMME,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmTessuto H.T. IndemagliabileMicroFiber TOP 1,8-2,0 mmReflex insert
Fodera: 3D Air circulation 320 gr.
Suoletta: Qrs01
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionFIEMME.webp
Sixton,Excursion SESTRIERE,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: MicroFiber TOP 1,8-2,0 mmMicroFiber Suede 1,8-2,0 mmReflex insertPERSPAIR HYPERTEX a zone diversificate con alta resistenza all'abrasione
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionSESTRIERE.webp
Sixton,Excursion SUSA,"Settori di utilizzo:
- Polivalente
- Carpenteria
- Agricoltura e Giardinaggio
- Logistica e Industria leggera

Caratteristiche:
Tomaia: MicroFiber TOP 1,8-2,0 mmReflex insertPERSPAIR HYPERTEX a zone diversificate con alta resistenza all'abrasione
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionSUSA.webp
Sixton,Excursion SAPPADA,"Settori di utilizzo:
- Polivalente
- Carpenteria
- Componentistica e Automotive
- Agricoltura e Giardinaggio

Caratteristiche:
Tomaia: MicroFiber TOP 1,8-2,0 mmNylon-Lycra Alta TenacitàReflex insertPERSPAIR HYPERTEX a zone diversificate con alta resistenza all'abrasione
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionSAPPADA.webp
Sixton,Excursion SESTRIERE BOA,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Agricoltura e Giardinaggio
- Montagna

Caratteristiche:
Tomaia: MicroFiber TOP 1,8-2,0 mmMicroFiber Suede 1,8-2,0 mmReflex insertPERSPAIR HYPERTEX  a zone diversificate con alta resistenza all'abrasione
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionSESTRIEREBOA.webp
Sixton,Excursion SUSA BOA,"Settori di utilizzo:
- Polivalente
- Carpenteria
- Logistica e Industria leggera
- Agricoltura e Giardinaggio

Caratteristiche:
Tomaia: MicroFiber TOP 1,8-2,0 mmReflex insertMicroFiber Suede 1,6-1,8 mmPERSPAIR HYPERTEX  a zone diversificate con alta resistenza all'abrasione
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Alu SXT 2.0 Toe cap
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ExcursionSUSABOA.webp
Sixton,Resolute FORZA,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Suede con Scratch Bumper 1,8-2,0 mmMicroFiber Suede 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteFORZA.webp
Sixton,Resolute FORZA DIELECTRIC,"Settori di utilizzo:
- Rischio elettrico-Elettricista

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01 Dielectric
Puntale: Fiber cap SXT
Resistenza alla perforazione: Non metallico Resistente al chiodo da 3.0 mm.-Metodo ""X"", non conduttivo",/images/sixton_prodotti/ResoluteFORZADIELECTRIC.webp
Sixton,Resolute BRAVE,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: Pelle Fiore bottalato Hydro 1,8-2,0 mmDigitex Airy
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteBRAVE.webp
Sixton,Resolute SALTO,"Settori di utilizzo:
- Polivalente
- Carpenteria
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmSpiderMesh HT
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteSALTO.webp
Sixton,Resolute BALZO,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: Nylon-Lycra Alta TenacitàMicroFiber Rubber con Scratch Bumper 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteBALZO.webp
Sixton,Resolute SLANCIO BOA®,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmMicrofibra in doppio strato antiscalzante resistente fino a 200.000 cicli. Rende la calzatura più confortevole bloccando il piede durante l'uso.SpiderMesh HTDigitex Airy
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteSLANCIOBOA.webp
Sixton,Resolute SCATTO HIGH BOA®,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmMicroFiber Suede 1,6-1,8 mmMicroFiber Suede 1,8-2,0 mmMicroFiber Suede 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteSCATTOHIGHBOA.webp
Sixton,Resolute FORZA BOA®,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Suede 1,6-1,8 mmMicroFiber Suede con Scratch Bumper 1,8-2,0 mmMicroFiber Suede 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteFORZABOA.webp
Sixton,Resolute TEMPRA,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Alimentare e Chimica
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmReflex insertRecycled Digitex Airy
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Fiber cap SXT",/images/sixton_prodotti/ResoluteTEMPRA.webp
Sixton,Resolute FORZA HIGH DIELECTRIC,"Settori di utilizzo:
- Rischio elettrico-Elettricista

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmMesh H.T. Indemagliabile
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01 Dielectric
Puntale: Fiber cap SXT
Resistenza alla perforazione: Non metallico Resistente al chiodo da 3.0 mm.-Metodo ""X"", non conduttivo",/images/sixton_prodotti/ResoluteFORZAHIGHDIELECTRIC.webp
Sixton,Resolute FORZA HIGH,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: Mesh H.T. IndemagliabileMicroFiber Rubber con Scratch Bumper 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteFORZAHIGH.webp
Sixton,Resolute FORZA HIGH BOA®,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Rubber 1,8-2,0 mmMesh H.T. IndemagliabileMicroFiber Rubber con Scratch Bumper 1,8-2,0 mmMicroFiber Rubber 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteFORZAHIGHBOA.webp
Sixton,Resolute RAPIDO,"Settori di utilizzo:
- Polivalente
- Agricoltura e Giardinaggio
- Ind. Petrolifera
- Aree ESD

Caratteristiche:
Tomaia: Pelle nubuk Hydro 1,8-2,0 mmPelle Pieno Fiore Hydro
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteRAPIDO.webp
Sixton,Resolute TEMPRA HIGH,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmRecycled Digitex Hydro AiryReflex insertRecycled Digitex Hydro Airy
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation recycled PS",/images/sixton_prodotti/ResoluteTEMPRAHIGH.webp
Sixton,Resolute TEMPRA BOA,"Settori di utilizzo:
- Edilizia di finitura
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: Crosta Scamosciata Bottalata Hydro 1,8-2,0 mmReflex insertRecycled Digitex Airy
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation recycled PS",/images/sixton_prodotti/ResoluteTEMPRABOA.webp
Sixton,Resolute TEMPRA HIGH BOA,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Suede 1,8-2,0 mmMicroFiber Suede 1,6-1,8 mmReflex insertRecycled Digitex Hydro Airy
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation recycled PS",/images/sixton_prodotti/ResoluteTEMPRAHIGHBOA.webp
Sixton,Resolute MUSCLE HIGH,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Rubber 1,8-2,0 mmMesh H.T. Indemagliabile
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteMUSCLEHIGH.webp
Sixton,Resolute MUSCLE HIGH BOA®,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive
- Aree ESD

Caratteristiche:
Tomaia: MicroFiber Rubber 1,8-2,0 mmMesh H.T. Indemagliabile
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteMUSCLEHIGHBOA.webp
Sixton,Resolute FORTE,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Agricoltura e Giardinaggio
- Costruzioni

Caratteristiche:
Tomaia: MicroFiber Rubber 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: Qrs01
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteFORTE.webp
Sixton,Resolute FORZA BOA,"Settori di utilizzo:
- Polivalente
- Logistica e Industria leggera
- Componentistica e Automotive

Caratteristiche:
Tomaia: Mesh H.T. IndemagliabilePelle Pieno Fiore Hydro 1,8-2,0 mm
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation recycled PS",/images/sixton_prodotti/ResoluteFORZABOA.webp
Sixton,Resolute TENACE BOA,"Settori di utilizzo:
- Costruzioni
- Agricoltura e Giardinaggio
- Montagna
- Carpenteria

Caratteristiche:
Tomaia: Pelle Pieno Fiore Hydro 1,8-2,0 mmTessuto H.T. IndemagliabileReflex insert
Fodera: Pelliccia Vera Lana PolarPelliccia Vera Lana Polar
Suoletta: Dual Insulation 2.0
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteTENACEBOA.webp
Sixton,Resolute ANVERSA,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Metalmeccanica
- Special

Caratteristiche:
Tomaia: Pelle Pieno Fiore Hydro 1,8-2,0 mmReflex insert
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation PS",/images/sixton_prodotti/ResoluteANVERSA.webp
Sixton,Resolute ANVERSA BOA,"Settori di utilizzo:
- Costruzioni
- Carpenteria
- Metalmeccanica
- Special

Caratteristiche:
Tomaia: Pelle Pieno Fiore Hydro 1,8-2,0 mmReflex insert
Fodera: 3D  Green Air  320 gr.
Suoletta: QRS02 Green
Puntale: Fiber cap SXT
Resistenza alla perforazione: KX Antiperforation recycled PS",/images/sixton_prodotti/ResoluteANVERSABOA.webp
Sixton,Horizon KENTUCKY,"Settori di utilizzo:
- Polivalente
- Costruzioni
- Metalmeccanica
- Agricoltura e Giardinaggio

Caratteristiche:
Tomaia: Pelle Fiore Hydro 1,8-2,0 mmTessuto alta tenacità
Fodera: 3D Air circulation 320 gr.
Suoletta: Climaction-Fit  337
Puntale: Puntale in Acciaio
Resistenza alla perforazione: Lamina  in Acciaio",/images/sixton_prodotti/HorizonKENTUCKY.webp
Sixton,Horizon ILLINOIS,"Settori di utilizzo:
- Polivalente
- Costruzioni
- Logistica e Industria leggera
- Agricoltura e Giardinaggio

Caratteristiche:
Tomaia: Pelle Fiore Hydro 1,8-2,0 mmTessuto alta tenacità
Fodera: 3D Air circulation 320 gr.
Suoletta: Climaction-Fit  337
Puntale: Puntale in Acciaio
Resistenza alla perforazione: Lamina  in Acciaio",/images/sixton_prodotti/HorizonILLINOIS.webp
Sixton,Horizon VEGA,"Settori di utilizzo:
- Polivalente
- Costruzioni
- Metalmeccanica
- Agricoltura e Giardinaggio

Caratteristiche:
Tomaia: Pelle pigmentata  Hydro 1,8-2,0 mmReflex insert
Fodera: 3D Air circulation 320 gr.Microfibra in doppio strato antiscalzante resistente fino a 200.000 cicli. Rende la calzatura più confortevole bloccando il piede durante l'uso.
Suoletta: Basic
Puntale: Puntale in Acciaio
Resistenza alla perforazione: Lamina  in Acciaio",/images/sixton_prodotti/HorizonVEGA.webp
