name,marca,descrizione,image_url
GHO 12V-20 Professional Pialletto a batteria,Bosch,"Baricentro ottimizzato per un utilizzo dell’utensile comodo ed ergonomico
Il motore EC brushless e il sistema da 12 V contribuiscono a rendere compatto il design dell’utensile
La libertà di lavorare senza cavo garantisce la migliore capacità di funzionamento in qualsiasi posizione di lavoro",/images/bosch_products_elettroutensili/GHO_12V-20_Professional_Pialletto_a_batteria.webp
GAS 12V Professional Aspiratore a batteria,Bosch,"Questo aspiratore a batteria, concepito per aspirazione a secco, offre la libertà di pulire senza che occorra una presa di corrente
Struttura estremamente compatta, per una pratica maneggevolezza
Si può riporre anche nella più piccola valigetta L-BOXX 102, per un trasporto pratico",/images/bosch_products_elettroutensili/GAS_12V_Professional_Aspiratore_a_batteria.webp
GDS 12V-115 Professional Avvitatori a massa battente a batteria,Bosch,"Impiego ideale, anche negli spazi più ristretti e negli impieghi sopra testa, grazie alla struttura compatta
Sistema Power Control a 2 livelli, per prevenire la torsione di piccole viti e per avvitamenti più precisi
Indicato per i normali impieghi di avvitatori a massa battente a batteria, grazie alla coppia da ben 115 Nm",/images/bosch_products_elettroutensili/GDS_12V-115_Professional_Avvitatori_a_massa_battente_a_batteria.webp
GOP 12V-28 Professional Utensile multifunzione a batteria,Bosch,"Superiore interfaccia Starlock della geometria tridimensionale ottimizzata senza gioco, per un trasferimento diretto della potenza
Grazie alla piccolissima impugnatura l’utensile multifunzione risulta molto ergonomico e facile da utilizzare
Design leggero per un’eccellente maneggevolezza e una migliore ergonomia",/images/bosch_products_elettroutensili/GOP_12V-28_Professional_Utensile_multifunzione_a_batteria.webp
"GUS 10,8 V-LI Professional Cesoia universale a batteria",Bosch,"Lama multi-materiale autoaffilante, per un impiego molto versatile
Rapido avanzamento, grazie al numero di giri a vuoto e alla velocità di rotazione ottimizzati per materiali teneri e flessibili
Prestazioni elevate, per tagliare fino a 150 m/Ah","/images/bosch_products_elettroutensili/GUS_10,8_V-LI_Professional_Cesoia_universale_a_batteria.webp"
GAL 12V/18V-80 Professional Caricabatteria,Bosch,"Semplice e pratico, un caricabatteria per tutte le batterie Bosch Professional da 12 V e 18 V
Ricarica rapida con corrente di 8 A che ricarica completamente una batteria da 18 V 5,5 Ah in 46 minuti e una da 12 V 4,0 Ah in 37 minuti
Riduce i tempi di inattività grazie all’intelligente funzione Active Air Cooling 3.0, raffreddando la batteria prima, durante e dopo la ricarica
Pratico e compatto grazie alla soluzione bay-in-bay",/images/bosch_products_elettroutensili/GAL_12V_18V-80_Professional_Caricabatteria.webp
GKS 12V-26 Professional Sega circolare a batteria,Bosch,"Struttura particolarmente compatta, per un impiego pratico e per tagliare con facilità
Ridotta circonferenza dell’impugnatura e peso ridotto, per un controllo agevole
Piena compatibilità con il sistema di binari di guida Bosch (con adattatore)",/images/bosch_products_elettroutensili/GKS_12V-26_Professional_Sega_circolare_a_batteria.webp
GLI 12V-330 Professional Torcia a batteria,Bosch,"La lampada è dotata di 10 LED ad alta intensità con due livelli di luminosità, per un’illuminazione ottimale
La dotazione comprende un potente magnete, un moschettone, un gancio e angolazione regolabile fino a 200°, per un’installazione rapida e versatile",/images/bosch_products_elettroutensili/GLI_12V-330_Professional_Torcia_a_batteria.webp
GST 12V-70 Professional Seghetto alternativo a batteria,Bosch,"Impugnatura assiale e struttura compatta e leggera, per una maneggevolezza ideale anche nei tagli dal basso
Impugnatura molto vicina alla linea di taglio, per una perfetta maneggevolezza
Sistema senza attrezzi SDS Bosch, per sostituire la lama con facilità",/images/bosch_products_elettroutensili/GST_12V-70_Professional_Seghetto_alternativo_a_batteria.webp
GSC 12V-13 Professional Cesoia per lamiera,Bosch,"Straordinariamente compatta ed ergonomica, ideale per eseguire tagli rapidi
Testa della cesoia concepita per un’eccellente maneggevolezza nei tagli curvi
Indicata per tagliare su un’ampia gamma di materiali metallici fino a 1,3 mm di spessore",/images/bosch_products_elettroutensili/GSC_12V-13_Professional_Cesoia_per_lamiera.webp
GTB 12V-11 Professional Avvitatore per cartongesso a batteria,Bosch,"Compatto e leggero, grazie ai soli 0,9 kg di peso; batteria da 2,5 Ah ed ergonomica circonferenza dell’impugnatura, per un impiego pratico anche in spazi ristretti
Potente e compatto gruppo motore-trasmissione da 12 Volt, per inserire 1200 viti con una sola carica della batteria (da 2,5 Ah)
Tecnologia a motore brushless Bosch, con Electronic Motor Protection e freno motore, per una lunga durata",/images/bosch_products_elettroutensili/GTB_12V-11_Professional_Avvitatore_per_cartongesso_a_batteria.webp
GLI 12V-300 Professional Torcia a batteria,Bosch,"La dotazione comprende un gancio per appenderla e 4 diverse posizioni d’appoggio, per un’illuminazione versatile
Grazie alla sua struttura e ai 6 potenti LED, è ideale per illuminare spazi ristretti
Tecnologia a basso consumo energetico, per illuminare per un’intera giornata lavorativa",/images/bosch_products_elettroutensili/GLI_12V-300_Professional_Torcia_a_batteria.webp
GWB 12V-10 Professional Trapano ad angolo a batteria,Bosch,"Estremamente versatile: testa orientabile in 5 posizioni, per adattarlo a qualsiasi posizione di lavoro
Snella impugnatura Softgrip e interruttore di lunghe dimensioni, per il massimo di praticità e controllo
Rapido avanzamento del lavoro, grazie al campo del numero di giri regolabile da 0 a 1.300 giri/min",/images/bosch_products_elettroutensili/GWB_12V-10_Professional_Trapano_ad_angolo_a_batteria.webp
GDR 12V-105 Professional Avvitatore a massa battente a batteria,Bosch,"Struttura compatta, per lavorare in punti difficilmente accessibili e per impieghi sopra testa
Coppia da ben 105 Nm, per le normali applicazioni di avvitatori a massa battente a batteria nel metallo e nel calcestruzzo
Velocità elevate, fino a 2600 giri/min, per un rapido avanzamento del lavoro",/images/bosch_products_elettroutensili/GDR_12V-105_Professional_Avvitatore_a_massa_battente_a_batteria.webp
GBA 12V 2.0Ah Professional Batteria ricaricabile,Bosch,"Batteria compatta, concepita per la gamma di utensili Bosch da 12 V
Batteria con capacità ottimizzata per la maggior parte degli elettroutensili da 12 V
Retrocompatibilità fino al 2005: tutte le nostre batterie sono compatibili con gli utensili Bosch Professional, nuovi e preesistenti, nella stessa categoria di tensione.",/images/bosch_products_elettroutensili/GBA_12V_2.0Ah_Professional_Batteria_ricaricabile.webp
GBA 12V 3.0Ah Professional Batteria ricaricabile,Bosch,"La struttura compatta la rende ideale per la gamma di utensili da 12 V
Grazie alla capacità ottimizzata, è indicata per la maggior parte delle applicazioni a 12 V
Retrocompatibilità fino al 2005: tutte le nostre batterie sono compatibili con gli utensili Bosch Professional, nuovi e preesistenti, nella stessa categoria di tensione.",/images/bosch_products_elettroutensili/GBA_12V_3.0Ah_Professional_Batteria_ricaricabile.webp
GBA 12V 6.0Ah Professional Batteria ricaricabile,Bosch,"Elevatissima capacità della batteria, per un’autonomia fino al 300% in più rispetto al modello 12V 2.0Ah Professional
Compattezza e ideale equilibrio fra dimensioni e capacità, per prestazioni eccezionali con elettroutensili da 12 V
Retrocompatibilità fino al 2005: tutte le nostre batterie sono compatibili con gli utensili Bosch Professional, nuovi e preesistenti, nella stessa categoria di tensione.",/images/bosch_products_elettroutensili/GBA_12V_6.0Ah_Professional_Batteria_ricaricabile.webp
GDR 12V-110 Professional Avvitatore a massa battente a batteria,Bosch,"Grande compattezza, per un impiego ideale, anche negli spazi più ristretti e negli impieghi sopra testa
Sistema Power Control a 2 livelli, per prevenire la torsione di piccole viti e per avvitamenti più precisi
Indicato per i normali impieghi di avvitatori a massa battente a batteria, grazie alla coppia da ben 110 Nm",/images/bosch_products_elettroutensili/GDR_12V-110_Professional_Avvitatore_a_massa_battente_a_batteria.webp
1 x GBA 12V 2.0Ah + 1 x GBA 12V 4.0Ah + GAL 12V-40 Professional Starter Set,Bosch,"GBA 12V 2.0Ah è una batteria compatta e leggera e GBA 12V 4.0Ah offre un’ulteriore autonomia di funzionamento per l’intera gamma di utensili da 12 V
GAL 12V-40: elevata velocità di ricarica per tutte le batterie da 12 V. Consente di caricare da 0 all’80% batterie da 12 V e 2,0 Ah in soli 24 minuti.
Compatibile con tutti gli utensili Bosch Professional da 10,8 V e 12 V (Professional 12V System)",/images/bosch_products_elettroutensili/1_x_GBA_12V_2.0Ah_+_1_x_GBA_12V_4.0Ah_+_GAL_12V-40_Professional_Starter_Set.webp
2 batterie GBA 12V 2.0Ah + caricabatteria GAL 12V-40 Professional Starter Set,Bosch,"GBA 12V 2.0Ah: una batteria compatta concepita per la gamma di utensili Bosch da 12 V
GAL 12V-40: elevata velocità di ricarica per tutte le batterie da 12 V. Consente di caricare da 0 all’80% batterie da 12 V e 2,0 Ah in soli 24 minuti
Retrocompatibilità fino al 2005: tutte le nostre batterie sono compatibili con gli utensili Bosch Professional, nuovi e preesistenti, nella stessa categoria di tensione",/images/bosch_products_elettroutensili/2_batterie_GBA_12V_2.0Ah_+_caricabatteria_GAL_12V-40_Professional_Starter_Set.webp
2 batterie GBA 12V 6.0Ah + caricabatteria GAL 12V-40 Professional Starter Set,Bosch,"GBA 12V 6.0Ah: l’eccezionale capacità della batteria offre fino al 300% di autonomia in più rispetto al modello 12V 2.0Ah Professional
GAL 12V-40: elevata velocità di ricarica per tutte le batterie da 12 V. Consente di caricare da 0 all’80% batterie da 12 V e 6,0 Ah in soli 72 minuti
Retrocompatibilità fino al 2005: tutte le nostre batterie sono compatibili con gli utensili Bosch Professional, nuovi e preesistenti, nella stessa categoria di tensione",/images/bosch_products_elettroutensili/2_batterie_GBA_12V_6.0Ah_+_caricabatteria_GAL_12V-40_Professional_Starter_Set.webp
GSB 12V-15 Professional Trapani battenti – Avvitatori a batteria,Bosch,"Coppia di serraggio da 30 Nm in materiale duro, numero di giri da 0 a 1.300 giri/min e ideale rapporto potenza/dimensioni
La struttura compatta consente una maneggevolezza ottimale e lo rende ideale per impieghi sopra testa e in spazi ristretti
Il sistema Electronic Cell Protection previene sovraccarico, surriscaldamento e scarica completa",/images/bosch_products_elettroutensili/GSB_12V-15_Professional_Trapani_battenti_–_Avvitatori_a_batteria.webp
GAL 12V-40 Professional Caricabatteria,Bosch,"Ricarica rapida, grazie alla corrente da 4 A: la batteria GBA 12V 3.0Ah si ricarica all’80% in soli 36 minuti
Concezione moderna e compatta
Professional 12V System: piena compatibilità con tutte le batterie Bosch Professional da 12 V",/images/bosch_products_elettroutensili/GAL_12V-40_Professional_Caricabatteria.webp
GWS 12V-76 Professional Smerigliatrice angolare a batteria,Bosch,"Estremamente compatta ed ergonomica, per un lavoro rapido in cantiere e per un impiego pratico in numerose applicazioni
Motore brushless ad alte prestazioni, per agevolare un rapido avanzamento del lavoro e per un’elevata produttività
Molto versatile su un’ampia gamma di materiali",/images/bosch_products_elettroutensili/GWS_12V-76_Professional_Smerigliatrice_angolare_a_batteria.webp
GWG 12V-50 S Professional Utensile rotativo,Bosch,"Potente motore brushless ad alte prestazioni e coppia elevata, per un’elevata produttività
Struttura compatta, leggera e con ridotta circonferenza dell’impugnatura, per un lavoro riposante
La levetta di regolazione del numero di giri e le varie modalità del numero di giri consentono un perfetto controllo, per un impiego versatile e risultati ottimali",/images/bosch_products_elettroutensili/GWG_12V-50_S_Professional_Utensile_rotativo.webp
GPO 12V-77 Professional Lucidatrice,Bosch,"Prestazioni costanti grazie al motore brushless
Utensile pratico e flessibile, con levetta di regolazione della velocità per un’impostazione di precisione
Comoda da usare grazie all’interruttore di blocco per un funzionamento continuo senza fatica
Il design compatto ed ergonomico facilita la rimozione di graffi profondi e la lucidatura di aree piccole e difficili da raggiungere",/images/bosch_products_elettroutensili/GPO_12V-77_Professional_Lucidatrice.webp
GPX 12V-77 Professional Lucidatrice,Bosch,"Prestazioni costanti grazie al motore brushless
Comoda e precisa, con levetta di regolazione della velocità per una regolazione fine
Migliore controllo grazie all’HMI con indicatore di carica della batteria e selezione della velocità a 5 livelli
Comoda da usare grazie all’interruttore di blocco per un funzionamento continuo senza fatica
Il design compatto ed ergonomico facilita la rimozione di ologrammi sulla vernice e graffi lievi su piccole superfici",/images/bosch_products_elettroutensili/GPX_12V-77_Professional_Lucidatrice.webp
GPX 12V-125 Professional Lucidatrice,Bosch,"Prestazioni costanti grazie al motore brushless
Comoda e precisa, con levetta di regolazione della velocità per una regolazione fine
Migliore controllo grazie all’HMI con indicatore di carica della batteria e regolazione della velocità a 5 livelli
Comoda da usare grazie all’interruttore di blocco per un funzionamento continuo senza fatica
Design compatto ed ergonomico per eliminare ologrammi e graffi leggeri – rende la lucidatura facile, anche su grandi superfici",/images/bosch_products_elettroutensili/GPX_12V-125_Professional_Lucidatrice.webp
GTC 400 C Professional Termocamera,Bosch,"Rapido scambio di dati e pratica documentazione delle immagini termiche, grazie all’app Bosch ThermalOn
La tecnologia «Immagine nell’immagine» sovrappone le immagini termiche e reali, per una chiara localizzazione della misurazione
Il versatile sistema di alimentazione consente di utilizzare sia una batteria al litio da 12 Volt, sia pile alcaline standard",/images/bosch_products_elettroutensili/GTC_400_C_Professional_Termocamera.webp
Wallscanner D-tect 120 Professional Rilevatore,Bosch,"Misurazione spot, per un rilevamento preciso su piccole superfici
Funzione Center Finder, che indica visivamente l’esatta posizione del centro dell’oggetto
La tecnologia Dual Power Source consente di utilizzare sia una batteria al litio da 12 Volt, sia pile alcaline standard",/images/bosch_products_elettroutensili/Wallscanner_D-tect_120_Professional_Rilevatore.webp
GCL 2-50 CG Professional Livella laser combinata,Bosch,"Luminose linee laser orizzontali e verticali e due punti a piombo centrati, dalla visibilità ottimale
La connessione Bluetooth®, abbinata all’app livellamento Remote, consente di regolare a distanza lo strumento tramite smartphone
La tecnologia Dual Power Source consente di utilizzare sia una batteria al litio da 12 Volt, sia pile alcaline standard",/images/bosch_products_elettroutensili/GCL_2-50_CG_Professional_Livella_laser_combinata.webp
GLL 18V-120-33 CG Professional Livella laser a linee,Bosch,"Consente di cambiare con facilità la fonte di alimentazione, passando da 18 V a 12 V o alle pile alcaline C per evitare i tempi di inattività
Finestre di uscita laser e carcassa rinforzate in gomma e protezione IP65, per la massima tranquillità anche nei cantieri più impegnativi
Consente un fissaggio sicuro e un lavoro preciso con la massima facilità grazie al supporto integrato dotato di potenti magneti e alla regolazione di precisione dell’orientamento",/images/bosch_products_elettroutensili/GLL_18V-120-33_CG_Professional_Livella_laser_a_linee.webp
GLL 12V-100-33 CG Professional Livella laser a linee,Bosch,"La struttura robusta, con carcassa rinforzata in gomma e grado di protezione IP65, garantisce affidabilità nelle condizioni di lavoro difficili
Controllo a distanza delle 3 linee laser a 360° tramite l’app Levelling Remote, per lavorare in modo più preciso ed efficiente
Lavoro ininterrotto con la flessibilità di passare dalla batteria a litio da 12 V alle pile alcaline AA, eliminando i tempi di inattività dovuti allo scaricamento della batteria",/images/bosch_products_elettroutensili/GLL_12V-100-33_CG_Professional_Livella_laser_a_linee.webp
GIC 12V-4-23 C Professional Telecamera da ispezione,Bosch,"L’alta risoluzione, con 800 x 480 pixel, assicura una qualità eccellente delle immagini, che vengono visualizzate su un ampio schermo da 4,3""
La funzionalità Up Indication punta sempre in direzione verticale, permettendo all’utilizzatore di orientarsi più facilmente
Ideale per lavori impegnativi in cantiere, grazie ai gradi di protezione IP contro polvere e acqua",/images/bosch_products_elettroutensili/GIC_12V-4-23_C_Professional_Telecamera_da_ispezione.webp
GCL 12V-50-22 CG Professional Livella laser combinata,Bosch,"Massima tranquillità grazie alla protezione IP65 contro polvere e acqua e alla robusta carcassa in gomma
Meno perdite di tempo e più precisione con l’app Levelling Remote per il controllo a distanza delle linee
Mai più tempi di inattività, grazie alla doppia alimentazione che consente di passare dalla batteria al litio da 12 V alle pile alcaline AA",/images/bosch_products_elettroutensili/GCL_12V-50-22_CG_Professional_Livella_laser_combinata.webp
GIS 1000 C Professional Rilevatore termico,Bosch,"La fotocamera integrata visualizza e documenta immediatamente i valori di misurazione all’interno delle fotografie
Pratico trasferimento e archiviazione dei dati, tramite app Bosch ThermalOn o USB
Lavoro preciso grazie alle cinque diverse modalità, per coprire tutte le applicazioni",/images/bosch_products_elettroutensili/GIS_1000_C_Professional_Rilevatore_termico.webp
Wallscanner D-tect 200 C Professional Rilevatore,Bosch,"Tecnologia radar Bosch e moderna interfaccia utente per precisione, maggiore sicurezza e visualizzazione chiara degli oggetti rilevati
La flessibilità delle molteplici viste offre i migliori risultati in diverse situazioni
La funzione screenshot consente una documentazione rapida e semplice; è possibile scaricare gli screenshot tramite USB-C® e scheda SD",/images/bosch_products_elettroutensili/Wallscanner_D-tect_200_C_Professional_Rilevatore.webp
GLL 3-80 C Professional Livella laser a linee,Bosch,"funzione di sorveglianza CAL Guard e comando a distanza di grande precisione, tramite app per smartphone con connessione Bluetooth®
Illuminazione ottimale, grazie ai LED ad alta potenza
Le 3 linee a 360° permettono il livellamento simultaneo in orizzontale ed in verticale, per un lavoro di grande efficienza",/images/bosch_products_elettroutensili/GLL_3-80_C_Professional_Livella_laser_a_linee.webp
GLL 3-80 CG Professional Livella laser a linee,Bosch,"Luminose linee laser verdi: visibilità fino a quattro volte migliore rispetto alle linee rosse
funzione di sorveglianza CAL Guard e comando a distanza di grande precisione, tramite app per smartphone con connessione Bluetooth®
Le 3 linee a 360° permettono il livellamento simultaneo in orizzontale ed in verticale, per un lavoro di grande efficienza",/images/bosch_products_elettroutensili/GLL_3-80_CG_Professional_Livella_laser_a_linee.webp
GTC 600 C Professional Termocamera,Bosch,"Elevata risoluzione termica ed esteso campo di misurazione, per la massima versatilità
Nota vocale e app Bosch ThermalOn per una documentazione facile delle immagini termiche
Intuitiva interfaccia di comando e funzionalità perfettamente integrate, per un lavoro impeccabile in pochi clic",/images/bosch_products_elettroutensili/GTC_600_C_Professional_Termocamera.webp
GIC 12V-5-27 C Professional Telecamera da ispezione,Bosch,"L’alta risoluzione, con 1280 x 720 pixel, assicura una qualità eccellente delle immagini, che vengono visualizzate su un ampio schermo da 5""
L’esclusiva funzione AutoUp consente all’utilizzatore di orientarsi facilmente nello spazio, grazie alla rotazione automatica dell’immagine in direzione verticale
Ideale per lavori impegnativi in cantiere, grazie ai gradi di protezione IP contro polvere e acqua",/images/bosch_products_elettroutensili/GIC_12V-5-27_C_Professional_Telecamera_da_ispezione.webp
GEX 12V-125 Professional Levigatrice rotoorbitale a batteria,Bosch,"Eccellente bilanciamento vicino al pezzo in lavorazione e ideale ergonomia dell’appoggio palmare e dell’impugnatura, per un ottimale controllo dell’utensile
Struttura snella e compatta, per levigare con facilità anche in spazi ristretti
Impiego agevole, grazie alla concezione intuitiva",/images/bosch_products_elettroutensili/GEX_12V-125_Professional_Levigatrice_rotoorbitale_a_batteria.webp
GSS 12V-13 Professional Levigatrice orbitale a batteria,Bosch,"Massima possibilità di controllo, grazie all’eccellente bilanciamento e all’accurata ergonomia
Struttura leggera da 12 V per la massima compattezza
Impiego intuitivo, grazie ai tre platorelli intercambiabili",/images/bosch_products_elettroutensili/GSS_12V-13_Professional_Levigatrice_orbitale_a_batteria.webp
GTC 12V-450-13 Professional Termocamera,Bosch,"Consente di visualizzare le differenze di temperatura con un’elevata qualità dell’immagine con un solo clic
Avvio rapido, laser integrato, luce di lavoro e telecamera per garantire un facile utilizzo
Design robusto e compatto con grado di protezione IP54 e resistenza agli urti in caso di cadute da altezze fino a 2 m",/images/bosch_products_elettroutensili/GTC_12V-450-13_Professional_Termocamera.webp
GCL 2-50 C Professional Livella laser combinata,Bosch,"La connessione Bluetooth®, abbinata all’app livellamento Remote, consente di regolare a distanza lo strumento tramite smartphone
La tecnologia Dual Power Source consente di utilizzare sia una batteria al litio da 12 Volt, sia pile alcaline standard, per una versatilità ancora maggiore
Preciso allineamento delle linee laser attorno ai punti a piombo centrati, grazie al supporto manuale RM 2 o al supporto motorizzato RM 3",/images/bosch_products_elettroutensili/GCL_2-50_C_Professional_Livella_laser_combinata.webp
GRT 18V-33 Professional Tagliabordi a batteria,Bosch,"Potente motore brushless per prestazioni elevate, maggiore autonomia e maggiore durata
Risultati eccellenti anche in caso di erbacce ostinate, grazie alla regolazione elettronica della velocità che consente prestazioni di taglio uniformi
La struttura leggera, il basso livello di rumorosità e la tracolla rendono il lavoro più confortevole",/images/bosch_products_elettroutensili/GRT_18V-33_Professional_Tagliabordi_a_batteria.webp
GSB 18V-90 C Professional Trapani battenti – Avvitatori a batteria,Bosch,"Prestazioni elevate, grazie al potente motore brushless: 64 Nm e 2100 giri/min, per massimizzare l’efficienza in cantiere
Mandrino in metallo da 13 mm, per una maggiore robustezza e per un efficiente trasferimento di coppia per qualsiasi applicazione
Funzione KickBack Control e frizione di precisione, entrambi commutabili, per un perfetto controllo e per un’elevata protezione dell’utilizzatore e dell’utensile",/images/bosch_products_elettroutensili/GSB_18V-90_C_Professional_Trapani_battenti_–_Avvitatori_a_batteria.webp
GHE 18V-50 Professional Tagliasiepi a batteria,Bosch,"Potente motore brushless per prestazioni elevate e lunga durata
La sua lama da 50 cm taglia i rami più spessi senza inceppamenti, grazie al sistema «Anti-Blocking» brevettato da Bosch
Facile maneggevolezza grazie al peso contenuto, al design ergonomico e al bilanciamento ottimale – ideale per il lavoro prolungato",/images/bosch_products_elettroutensili/GHE_18V-50_Professional_Tagliasiepi_a_batteria.webp
GKH 18V-50 Professional Utensile da taglio idraulico a batteria,Bosch,"Prestazioni robuste e affidabili con tagli puliti grazie alle lame speciali e al monitoraggio elettronico della pressione
Lunga durata con intervalli di manutenzione eccezionali necessari solo dopo 20.000 tagli
Taglio efficiente grazie al rilevamento intelligente del taglio che apre automaticamente le ganasce dopo ogni taglio
Comodo da usare grazie al design ergonomico, alla testa girevole a 360 gradi e al baricentro ottimizzato
Utile panoramica della cronologia di taglio dell’utensile, dei parametri importanti e degli intervalli di manutenzione tramite connessione USB e software di lettura",/images/bosch_products_elettroutensili/GKH_18V-50_Professional_Utensile_da_taglio_idraulico_a_batteria.webp
