name,brand,description,image_url
Tapetex,Kerakoll,Nastro comprimibile in polietilene espanso a celle chiuse per giunti perimetrali di desolidarizzazione.,/images/kerakoll_prodotti/Tapetex.webp
Tapetex Slim,Kerakoll,Nastro adesivo comprimibile in polietilene espanso a celle chiuse per giunti perimetrali di desolidarizzazione a basso spessore.,/images/kerakoll_prodotti/TapetexSlim.webp
Biotex,Kerakoll,"Membrana desolidarizzante armata in poliestere riciclato termolegato specifica per l’assorbimento delle tensioni di taglio tra i sottofondi e i rivestimenti incollati; idoneo come rinforzo nella posa di piastrelle ceramiche di tutti i tipi, grandi formati, grès porcellanato e pietre naturali.",/images/kerakoll_prodotti/Biotex.webp
Nanoflex No Limits,Kerakoll,"Gel‑membrana impermeabile, superadesiva, ultralavorabile, per l’impermeabilizzazione traspirante, antialcalina e cloro‑resistente nel Laminato No Limits prima della posa a elevata adesione e durabilità con H40 No Limits.",https://products.kerakoll.com/yep-repository/kerakoll/media/transform/K-Nanoflex_No_Limits-19-fnt-IT.jpg?w=880&h=880
Aquastop Green,Kerakoll,"Membrana impermeabile antifrattura a elevata adesione per balconi, terrazzi e superfici orizzontali prima della posa di ceramica, pietre naturali e parquet; realizza l’impermeabilizzazione anche in sovrapposizione, su supporti fessurati, non perfettamente stagionati o con possibili tensioni di vapore per umidità residua dei fondi.",/images/kerakoll_prodotti/AquastopGreen.webp
Aquastop Fabric,Kerakoll,"Membrana impermeabile barriera vapore in polietilene rivestita su entrambi i lati con tessuto in polipropilene a elevata adesione per l’impermeabilizzazione di locali umidi e con elevata presenza di vapore prima della posa con gel‑adesivi di piastrelle di ceramica, grès porcellanato, mosaici e materiali lapidei.",/images/kerakoll_prodotti/AquastopFabric.webp
Aquastop Fix,Kerakoll,"Sigillante impermeabile organico monocomponente, per nastri e membrane Aquastop. Igroindurente.",/images/kerakoll_prodotti/AquastopFix.webp
Nanodefense Eco,Kerakoll,"Impermeabilizzante organico minerale certificato, eco‑compatibile all’acqua per fondi assorbenti in ambienti umidi.",/images/kerakoll_prodotti/NanodefenseEco.webp
Aquastop Scuba​,Kerakoll,Rasante impermeabile minerale eco‑compatibile per la rettifica e la protezione impermeabile del calcestruzzo armato in piscina prima della posa con gel‑adesivi di mosaici vetrosi e materiali lapidei.,/images/kerakoll_prodotti/AquastopScuba.webp
Aquastop Extreme​,Kerakoll,Membrana organica minerale elastica eco‑compatibile ad alte resistenze chimiche ed elevata adesione per l’impermeabilizzazione di fondi deformabili prima della posa con gel‑adesivi organici.,/images/kerakoll_prodotti/AquastopExtreme.webp
Aquastop Indoor​,Kerakoll,"Rasante impermeabile in dispersione acquosa, per fondi assorbenti in ambienti interni umidi.",/images/kerakoll_prodotti/AquastopIndoor.webp
Aquastop Nanosil,Kerakoll,Sigillante impermeabile silanico neutro.,/images/kerakoll_prodotti/AquastopNanosil.webp
Aquastop Traffic,Kerakoll,"Rivestimento flessibile organico minerale, eco‑compatibile all’acqua, per la protezione antiscivolo della gel‑membrana impermeabile Nanoflex No Limits.",/images/kerakoll_prodotti/AquastopTraffic.webp
Aquastop 120,Kerakoll,"Nastro impermeabile elastico in NBR alcali‑resistente a elevata adesione per giunti perimetrali e di frazionamento‑dilatazione nei sistemi Laminati Kerakoll prima della posa con gel‑adesivi di piastrelle ceramiche, grès porcellanato e materiali lapidei.",/images/kerakoll_prodotti/Aquastop120.webp
Aquastop Plus 120,Kerakoll,"Nastro impermeabile elastico in TPE a elevata adesione, per giunti.",/images/kerakoll_prodotti/AquastopPlus120.webp
Aquastop Flangia,Kerakoll,"Guarnizione elastica in NBR per la sigillatura di tubazioni e scarichi nei sistemi Laminati Kerakoll prima della posa di piastrelle ceramiche, grès porcellanato e pietre naturali. Da applicare per incollaggio a freddo.",/images/kerakoll_prodotti/AquastopFlangia.webp
Aquastop Plus Flangia,Kerakoll,Flangia impermeabile elastica in TPE a elevata adesione.,/images/kerakoll_prodotti/AquastopPlusFlangia.webp
Aquastop AR1,Kerakoll,Rete speciale d’armatura in fibra di vetro alcali‑resistente.,/images/kerakoll_prodotti/AquastopAR1.webp
Aquastop BT,Kerakoll,"Nastro adesivo in butile rivestito di polipropilene non tessuto alcali‑resistente a elevata adesione provvisto posteriormente di pellicola siliconata pretagliata a metà altezza per giunti perimetrali in presenza di guaina bituminosa, PVC, legno, policarbonato, vetro, materiale plastico o metallo nei sistemi Laminati Kerakoll.",/images/kerakoll_prodotti/AquastopBT.webp
Aquastop 200 HP,Kerakoll,"Nastro impermeabile elastico sotto‑piastrelle in gomma NBR rivestito su ambo i lati da polipropilene non tessuto a elevata adesione per giunti strutturali nei sistemi Laminati Kerakoll; in balconi, terrazzi e lastrici solari rivestiti con piastrelle ceramiche o materiali lapidei.",/images/kerakoll_prodotti/Aquastop200HP.webp
Aquaform D,Kerakoll,Profilo gocciolatoio in alluminio verniciato da utilizzare nei sistemi Laminati Kerakoll per l’impermeabilizzazione dello spessore del sottofondo e lo smaltimento dell’acqua piovana nelle superfici esterne dotate di ringhiera.,/images/kerakoll_prodotti/AquaformD.webp
Aquaform D Small,Kerakoll,Profilo gocciolatoio in alluminio verniciato da utilizzare nei sistemi Laminati Kerakoll per l’impermeabilizzazione dello spessore del sottofondo e lo smaltimento dell’acqua piovana nelle superfici esterne dotate di ringhiera.,/images/kerakoll_prodotti/AquaformDSmall.webp
Aquaform D Plus,Kerakoll,Profilo gocciolatoio in alluminio verniciato da utilizzare nei sistemi Laminati Kerakoll per l’impermeabilizzazione dello spessore del sottofondo e lo smaltimento dell’acqua piovana nelle superfici esterne dotate di ringhiera.,/images/kerakoll_prodotti/AquaformDPlus.webp
Aquaform OD ‑ OD Plus,Kerakoll,"Scarico perimetrale in ASA di elevata qualità, munito di raccordo parete pavimento rivestito in tessuto non tessuto in polipropilene per garantire la sigillatura con la gel‑membrana Nanoflex No Limits nel sistema Laminato No Limits e con gli impermeabilizzanti Aquastop nei sistemi Laminati Kerakoll.",/images/kerakoll_prodotti/AquaformODODPlus.webp
Aquaform SD ‑ VD,Kerakoll,Scarico centrale in polipropilene con membrana impermeabile in polietilene rivestita su ambo i lati con tessuto in polipropilene da utilizzare nei sistemi Laminati Kerakoll.,/images/kerakoll_prodotti/AquaformSDVD.webp
Aquaform R,Kerakoll,"Rullo speciale di larghezza 37 cm fissato a struttura in acciaio inox con maniglia, dotato di specifico alloggiamento per 1 sacco di adesivo per la corretta e uniforme pressatura della membrana Aquastop Green.",/images/kerakoll_prodotti/AquaformR.webp
Bioscud,Kerakoll,"Antipioggia impermeabilizzante colorato per tetti piani e a falde, manti bituminosi e superfici esterne, flessibile, resistente a raggi UV, agenti atmosferici e ristagni d’acqua.",/images/kerakoll_prodotti/Bioscud.webp
Bioscud Artic,Kerakoll,"Antipioggia impermeabilizzante colorato elastomerico per tetti piani, manti bituminosi e superfici esterne, flessibile anche a bassissime temperature, idoneo per il contenimento acqua, resistente a raggi UV e agenti atmosferici.",/images/kerakoll_prodotti/BioscudArtic.webp
Bioscud BT,Kerakoll,"Antipioggia bituminoso tixotropico impermeabilizzante per tetti, manti bituminosi e manufatti in cls, elastico, resistente ai raggi UV, agli agenti atmosferici e ai ristagni d’acqua.",/images/kerakoll_prodotti/BioscudBT.webp
Bioscud Fiber,Kerakoll,"Antipioggia impermeabilizzante fibrato multiuso per tetti, manti bituminosi e superfici esterne calpestabili, flessibile, resistente a UV, agenti atmosferici e ristagni d’acqua.",/images/kerakoll_prodotti/BioscudFiber.webp
Bioscud Traffic,Kerakoll,"Rivestimento antiscivolo pedonabile ad alta resistenza all’usura per superfici impermeabilizzate con membrane liquide della linea Bioscud, resistente a UV, agenti atmosferici e ristagni d’acqua.",/images/kerakoll_prodotti/BioscudTraffic.webp
Bioscud Primer,Kerakoll,"Promotore d’adesione monocomponente a solvente per la preparazione dei sottofondi inassorbenti o debolmente assorbenti e molto compatti prima dell’applicazione di Bioscud, Bioscud BT e Bioscud Fiber.",/images/kerakoll_prodotti/BioscudPrimer.webp
Bioscud DL,Kerakoll,Diluente a base solvente specifico per la diluizione di Bioscud Artic quando applicato come preparatore di sottofondi assorbenti.,/images/kerakoll_prodotti/BioscudDL.webp
Bioscud TNT,Kerakoll,Tessuto non tessuto in poliestere da fiocco per l’armatura di rinforzo di Bioscud e Bioscud BT.,/images/kerakoll_prodotti/BioscudTNT.webp
Bioscud BT FIX,Kerakoll,"Adesivo‑sigillante bituminoso tixotropico,
a base solvente, per l’incollaggio e la
sigillatura impermeabile su calcestruzzo,
vetro, metallo, legno, grès, PVC.",/images/kerakoll_prodotti/BioscudBTFIX.webp
H40 No Limits,Kerakoll,"Gel‑Adesivo strutturale flessibile multiuso tixo & fluido. Per grès porcellanato, ceramica e pietra naturale di ogni tipo e formato.",/images/kerakoll_prodotti/H40NoLimits.webp
H40 Revolution,Kerakoll,"Gel‑Adesivo strutturale flessibile multiuso tixo & fluido ad adesione accelerata. Per grès porcellanato, ceramica e pietra naturale di ogni tipo e formato.",/images/kerakoll_prodotti/H40Revolution.webp
H40 Extreme,Kerakoll,"Gel‑Adesivo ibrido strutturale multiuso extra‑flessibile extra‑lavorabile.
Per grès porcellanato, ceramica e pietra naturale di ogni tipo e formato.",/images/kerakoll_prodotti/H40Extreme.webp
H40 Gel,Kerakoll,"Gel‑Adesivo strutturale altamente flessibile multiuso tixo & fluido. Per grès porcellanato, ceramica e pietra naturale di ogni tipo e formato.",/images/kerakoll_prodotti/H40Gel.webp
H40 Tech,Kerakoll,"Gel‑Adesivo strutturale ultra flessibile multiuso tixo & fluido. Per grès porcellanato, ceramica e pietra naturale di ogni tipo e formato.",/images/kerakoll_prodotti/H40Tech.webp
Bioflex S1,Kerakoll,"Adesivo minerale deformabile per l’incollaggio ad alte prestazioni, scivolamento verticale nullo e lungo tempo aperto, di grès porcellanato, ceramica e pietre naturali.",/images/kerakoll_prodotti/BioflexS1.webp
Bioflex,Kerakoll,"Adesivo minerale per l’incollaggio ad alte prestazioni, scivolamento verticale nullo e lungo tempo aperto di grès porcellanato, ceramica e pietre naturali.",/images/kerakoll_prodotti/Bioflex.webp
Super Bio,Kerakoll,Adesivo minerale per la posa a elevata adesione e alta resistenza di piastrelle ceramiche.,/images/kerakoll_prodotti/SuperBio.webp
Top Latex Eco,Kerakoll,Elasticizzante all’acqua per adesivi minerali a presa normale e rapida.,/images/kerakoll_prodotti/TopLatexEco.webp
Elastik Eco,Kerakoll,"Adesivo organico pronto all’uso per la posa ad elevata adesione, scivolamento verticale nullo ed elevata deformazione di grès porcellanato, ceramica e pietre naturali.",/images/kerakoll_prodotti/ElastikEco.webp
Special Eco,Kerakoll,Adesivo minerale per la posa a elevata adesione e alta resistenza di piastrelle ceramiche.,/images/kerakoll_prodotti/SpecialEco.webp
Fugabella Color,Kerakoll,"Resina‑cemento decorativa per la stuccatura di ceramiche, mosaici e pietre naturali. Facile lavorabilità, elevata resa estetica.",/images/kerakoll_prodotti/FugabellaColor.webp
Fugalite Color,Kerakoll,"Resina decorativa impermeabile per la stuccatura e l’incollaggio di ceramiche, mosaici e pietre naturali. Facile da pulire, antimacchia.",https://products.kerakoll.com/5kg-24-IT.jpg?w=880&h=880
Fugalite Invisibile,Kerakoll,Resina decorativa impermeabile e fotocromatica per la stuccatura e l’incollaggio di mosaici vetrosi e ceramiche a basso spessore. Garantisce continuità estetica.,/images/kerakoll_prodotti/FugaliteInvisibile.webp
Silicone Color,Kerakoll,"Sigillante decorativo per ceramiche, mosaici e piscine.",/images/kerakoll_prodotti/SiliconeColor.webp
Neutro Color,Kerakoll,Sigillante decorativo per marmi e pietre naturali.,/images/kerakoll_prodotti/NeutroColor.webp
Silmat Color,Kerakoll,Sigillante decorativo elastico ultra opaco.,/images/kerakoll_prodotti/SilmatColor.webp
Silicone,Kerakoll,Sigillante trasparente per ceramiche e mosaici.,/images/kerakoll_prodotti/Silicone.webp
Fugarok,Kerakoll,"Stucco minerale per ceramiche e pietre naturali. Alta lavorabilità e resistenza, ultra pulibile, fughe da 2 a 20 mm.",/images/kerakoll_prodotti/Fugarok.webp
Fugabella Eco Porcelana 0‑5,Kerakoll,"Stucco minerale certificato, per fughe ad elevata solidità cromatica da 0 a 5 mm.",/images/kerakoll_prodotti/FugabellaEcoPorcelana05.webp
Fugaflex Eco,Kerakoll,Flessibilizzante all’acqua per stucchi minerali a presa normale e rapida.,/images/kerakoll_prodotti/FugaflexEco.webp
Delta Plus Eco,Kerakoll,"Detergente acido all’acqua per la pulizia da incrostazioni di cemento o calce, depositi salini o calcarei.",/images/kerakoll_prodotti/DeltaPlusEco.webp
Fuga‑Wash,Kerakoll,Detergente per l’additivazione dell’acqua di pulizia di Fugalite.,/images/kerakoll_prodotti/FugaWash.webp
Fuga‑Soap,Kerakoll,Detergente per la pulizia di alonature di Fugalite.,/images/kerakoll_prodotti/FugaSoap.webp
Fuga‑Shock,Kerakoll,Pulitore pronto all’uso per la rimozione di residui e alonature di resine epossidiche.,/images/kerakoll_prodotti/FugaShock.webp
Active Care,Kerakoll,Detergente igienizzante professionale per fughe.,/images/kerakoll_prodotti/ActiveCare.webp
Joint,Kerakoll,"Sottogiunto in polietilene espanso a cellule chiuse, esente da CFC e HCFC, per il riempimento statico e giunzioni dinamiche con diversi gradi di espansione",/images/kerakoll_prodotti/Joint.webp
Vaschetta a rulli,Kerakoll,"Vaschetta per il lavaggio di stuccature cementizie ed epossidiche a pavimento e a parete, dotata di rulli per la pulizia del frattazzo spugna e di griglia per la pulizia dei residui di stucco. Con manico e ruote per un più facile trasporto.",/images/kerakoll_prodotti/Vaschettaarulli.webp
Fuga‑Remove,Kerakoll,Raschietto per fughe.,/images/kerakoll_prodotti/FugaRemove.webp
Spatole,Kerakoll,"Spatole in acciaio per la posa con adesivi eco‑compatibili di piastrelle ceramiche e pietre naturali.
Spatola in gomma per la stuccatura con stucchi minerali ed organici eco‑compatibili di piastrelle ceramiche, mosaici vetrosi e pietre naturali.",/images/kerakoll_prodotti/Spatole.webp
Spugne,Kerakoll,"Spugne, feltri e accessori per la stuccatura di piastrelle ceramiche e pietre naturali con stucchi minerali Fugabella e stucchi organici Fugalite.",/images/kerakoll_prodotti/Spugne.webp
Distanziatori,Kerakoll,Distanziatori in PVC.,/images/kerakoll_prodotti/Distanziatori.webp
Giunti Colla,Kerakoll,"Profili preformati in PVC per giunti di frazionamento e dilatazione in superfici rivestite con ceramica e pietre naturali, posate con adesivi.",/images/kerakoll_prodotti/GiuntiColla.webp
Profili,Kerakoll,Profili decorativi di separazione e angolari per la finitura di rivestimenti ceramici.,/images/kerakoll_prodotti/Profili.webp
L34 Hybrid,Kerakoll,"Adesivo organico minerale certificato, eco‑compatibile per la posa ad alta resistenza di parquet.",/images/kerakoll_prodotti/L34Hybrid.webp
L34 Evolution,Kerakoll,Adesivo organico minerale per la posa ad alta resistenza di parquet.,/images/kerakoll_prodotti/L34Evolution.webp
L34 Classic,Kerakoll,Adesivo organico minerale per la posa ad alta resistenza di parquet.,/images/kerakoll_prodotti/L34Classic.webp
L34 Plus,Kerakoll,"Adesivo organico minerale certificato, per la posa ad alta resistenza di parquet.",/images/kerakoll_prodotti/L34Plus.webp
L34 Flex,Kerakoll,"Adesivo organico minerale certificato, eco‑compatibile elastico per la posa ad alta resistenza di parquet.",/images/kerakoll_prodotti/L34Flex.webp
Forte,Kerakoll,"Adesivo organico minerale certificato, eco‑compatibile per la posa di parquet di piccolo e medio formato.",/images/kerakoll_prodotti/Forte.webp
B3,Kerakoll,"Adesivo organico certificato, eco‑compatibile per l’incollaggio degli incastri maschio e femmina nella posa di parquet flottanti e pavimenti di laminato.",/images/kerakoll_prodotti/B3.webp
Aqua‑Pur Flex,Kerakoll,Acqua‑gel eco‑compatibile per la stuccatura di parquet.,/images/kerakoll_prodotti/AquaPurFlex.webp
Aqua‑Pur Basic,Kerakoll,"Acqua‑vernice di fondo certificata, per il trattamento di parquet.",/images/kerakoll_prodotti/AquaPurBasic.webp
Aqua‑Pur Basic Rapid,Kerakoll,Acqua‑vernice di fondo eco‑compatibile a rapida essiccazione per il trattamento di parquet.,/images/kerakoll_prodotti/AquaPurBasicRapid.webp
Aqua‑Pur HPX,Kerakoll,"Acqua‑vernice certificata, per il trattamento di parquet.",/images/kerakoll_prodotti/AquaPurHPX.webp
Aqua‑Pur,Kerakoll,Acqua‑vernice eco‑compatibile per il trattamento di parquet.,/images/kerakoll_prodotti/AquaPur.webp
Aqua‑Pur Retard,Kerakoll,Additivo ritardante eco‑compatibile per acqua‑vernici della linea Aqua‑Pur.,https://products.kerakoll.com/5L-19-fnt-IT.jpg?w=880&h=880
Aqua‑Deck HPX,Kerakoll,Olio‑resina all'acqua eco‑compatibile per il trattamento di pavimenti e manufatti in legno in esterno.,/images/kerakoll_prodotti/AquaDeckHPX.webp
Silo‑Pur Flex,Kerakoll,Gel eco‑compatibile per la stuccatura di parquet.,/images/kerakoll_prodotti/SiloPurFlex.webp
Oil‑Pur,Kerakoll,Trattamento per la finitura di parquet.,/images/kerakoll_prodotti/OilPur.webp
45/3,Kerakoll,"Adesivo organico minerale certificato, eco‑compatibile per la posa di PVC e materiali supportati con PVC, su fondi assorbenti.",/images/kerakoll_prodotti/453.webp
R3 Plus,Kerakoll,"Adesivo organico minerale certificato, eco‑compatibile per la posa di pavimenti e rivestimenti in PVC, LVT, gomma fino a 3 mm di spessore, moquette e linoleum su fondi assorbenti.",/images/kerakoll_prodotti/R3Plus.webp
Grinkol,Kerakoll,"Adesivo organico minerale certificato, eco‑compatibile per la posa di pavimenti vinilici e moquette su fondi assorbenti.",/images/kerakoll_prodotti/Grinkol.webp
Tack,Kerakoll,Adesivo organico eco‑compatibile per il fissaggio di pavimenti autoposanti di PVC e gomma su fondi compatti assorbenti e inassorbenti.,/images/kerakoll_prodotti/Tack.webp
PU 70,Kerakoll,"Adesivo organico minerale per la posa di pavimenti in gomma, PVC, moquette, erba sintetica su fondi assorbenti e inassorbenti.",/images/kerakoll_prodotti/PU70.webp
S45,Kerakoll,"Adesivo organico neoprenico per la posa a doppia spalmatura di PVC, gomma, moquette, linoleum.",/images/kerakoll_prodotti/S45.webp
S45 F,Kerakoll,"Adesivo organico neoprenico fluido per la posa a doppia spalmatura di PVC, gomma, moquette, linoleum.",/images/kerakoll_prodotti/S45F.webp
Grintak M,Kerakoll,"Adesivo organico minerale certificato, eco‑compatibile per la posa di moquette e agugliati.",/images/kerakoll_prodotti/GrintakM.webp
PU 70 C,Kerakoll,"Adesivo organico minerale conduttivo per la posa di pavimenti in gomma, PVC, linoleum conduttivi su fondi assorbenti e inassorbenti.",/images/kerakoll_prodotti/PU70C.webp
Factory Colormaxi EP,Kerakoll,Rivestimento organico minerale multiuso colorato ad alta resistenza per pavimenti industriali.,/images/kerakoll_prodotti/FactoryColormaxiEP.webp
Factory Colorflow EP,Kerakoll,"Rivestimento organico minerale autolivellante, colorato, ad alta resistenza per pavimenti industriali.",/images/kerakoll_prodotti/FactoryColorflowEP.webp
Factory Base EP,Kerakoll,"Impregnante organico fluido trasparente all’acqua, per il trattamento antipolvere oleo‑idro repellente di pavimenti industriali in cls.",/images/kerakoll_prodotti/FactoryBaseEP.webp
Factory Primermaxi EP,Kerakoll,Sistema epossidico per la preparazione dei sottofondi prima della realizzazione di pavimentazioni continue in resina.,/images/kerakoll_prodotti/FactoryPrimermaxiEP.webp
Factory Color PU/S,Kerakoll,Finitura organica fluida colorata o neutra eco‑compatibile ad alta resistenza per pavimentazioni in resina.,/images/kerakoll_prodotti/FactoryColorPUS.webp
Factory Colorwet EP,Kerakoll,Rivestimento organico minerale colorato a elevata permeabilità al vapore per pavimenti industriali.,/images/kerakoll_prodotti/FactoryColorwetEP.webp
Net 90,Kerakoll,Rete di armatura in fibra di vetro alcali resistente per il rinforzo di rasature sintetiche e minerali.,/images/kerakoll_prodotti/Net90.webp
Addensante,Kerakoll,Agente tixotropizzante per leganti o rasanti sintetici.,/images/kerakoll_prodotti/Addensante.webp
DD,Kerakoll,Diluente eco‑compatibile per resine poliuretaniche ed epossidiche.,/images/kerakoll_prodotti/DD.webp
EP21,Kerakoll,"Resina organica per il consolidamento di fondi assorbenti, la realizzazione di rasature e massetti epossidici e per l’impermeabilizzazione di fondi cementizi con umidità residua elevata.",/images/kerakoll_prodotti/EP21.webp
EP21 Rapid,Kerakoll,"Resina organica a rapidissimo indurimento per il consolidamento di fondi assorbenti, la realizzazione di rasature e massetti epossidici e per l’impermeabilizzazione di fondi cementizi con umidità residua elevata.",/images/kerakoll_prodotti/EP21Rapid.webp
Keragrip Eco Pulep,Kerakoll,Preparatore organico eco‑compatibile per il trattamento e la pulizia di fondi inassorbenti.,/images/kerakoll_prodotti/KeragripEcoPulep.webp
Quarzo,Kerakoll,"Quarzo minerale eco‑compatibile calibrato a granulometria controllata, lavato e perfettamente asciutto.",/images/kerakoll_prodotti/Quarzo.webp
Diluente 01,Kerakoll,Diluente eco‑compatibile per la diluizione di adesivi organici alcolici e neoprenici.,/images/kerakoll_prodotti/Diluente01.webp
Diluente Oil,Kerakoll,"Diluente eco‑compatibile per vernici a base olii, olii‑uretanizzati e cere.",/images/kerakoll_prodotti/DiluenteOil.webp
Roller Plus ‑ Roller Classic,Kerakoll,"Plus ‑ Rullo in speciale fibra sintetica progettato per migliorare le performance applicative delle vernici organiche fluide per parquet. Specifico per l’applicazione delle vernici della linea Aqua‑Pur.
Classic ‑ Rullo in mohair progettato per migliorare le performance applicative delle vernici organiche fluide per parquet.",/images/kerakoll_prodotti/RollerPlusRollerClassic.webp
Roller Clean,Kerakoll,Pulitore eco‑compatibile per attrezzi di applicazione delle acqua‑vernici Aqua‑Pur e vernici all'acqua in genere.,/images/kerakoll_prodotti/RollerClean.webp
Hydromette H35,Kerakoll,Misuratore elettronico completo di accessori ed elettrodi per la rilevazione dell’umidità del legno.,/images/kerakoll_prodotti/HydrometteH35.webp
Hydromette Compact TF,Kerakoll,Misuratore elettronico per la rilevazione della temperatura e dell’umidità dell’aria.,/images/kerakoll_prodotti/HydrometteCompactTF.webp
Hydromette Compact B,Kerakoll,Misuratore elettronico per la rilevazione non invasiva dell’umidità di sottofondi e di materiali utilizzati nel GreenBuilding.,/images/kerakoll_prodotti/HydrometteCompactB.webp
Gerät,Kerakoll,Igrometro a carburo per la misura dell’umidità residua di sottofondi e di materiali utilizzati nel GreenBuilding.,/images/kerakoll_prodotti/Gerät.webp
Fiale,Kerakoll,Confezione da 100 fiale di carburo per igrometro Gerät.,/images/kerakoll_prodotti/Fiale.webp
Mixer per bicomponenti,Kerakoll,Frusta metallica elicoidale per la miscelazione di adesivi bicomponenti.,/images/kerakoll_prodotti/Mixerperbicomponenti.webp
Spatole per parquet e resilienti,Kerakoll,Spatole metalliche per l’applicazione di adesivi organici minerali.,/images/kerakoll_prodotti/Spatoleperparqueteresilienti.webp
Estrusore Manuale,Kerakoll,Estrusore manuale per unipack da 600 ml.,/images/kerakoll_prodotti/EstrusoreManuale.webp
Pulex,Kerakoll,Panni professionali antistatici per la cattura istantanea di tutte le tracce di polvere dai pavimenti prima dell’applicazione dell’ultima mano di verniciatura. Ideale anche per la manutenzione ordinaria del parquet.,/images/kerakoll_prodotti/Pulex.webp
Proman,Kerakoll,Crema per le mani. Protegge da sporco oleoso e grasso ostinato.,/images/kerakoll_prodotti/Proman.webp
Pad,Kerakoll,"Disco in tessuto per la pulizia, la manutenzione e la lucidatura di pavimenti.",/images/kerakoll_prodotti/Pad.webp
Carboplus Sic,Kerakoll,"Disco in rete abrasiva in carburo di silicio cuneiforme a frattura calibrata accoppiato su entrambi i lati. La continua produzione di nuove e più affilate cuspidi abrasive durante la lavorazione mantiene il minerale appuntito fino al suo completo utilizzo, garanzia di pavimenti carteggiati perfettamente.",/images/kerakoll_prodotti/CarboplusSic.webp
Durasoft System,Kerakoll,"Sistema abrasivo multigrana ad azione combinata, garantisce la finitura extra‑fine di pavimenti in legno prima della verniciatura con acqua‑vernici della linea Aqua‑Pur.",/images/kerakoll_prodotti/DurasoftSystem.webp
Duradisc 2 Sic,Kerakoll,Disco doppio in speciale carburo di silicio (SIC) cuneiforme a frattura calibrata. Superiore e prolungata durabilità. Ideale per eliminare i graffi di smerigliatrici e levigabordi da tutti i tipi di legno prima della carteggiatura finale.,/images/kerakoll_prodotti/Duradisc2Sic.webp
